id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
QT7_styx37g2-zwle0KhPw,fresas-south-1st-austin-2,Fresa's - South 1st,https://s3-media2.fl.yelpcdn.com/bphoto/4IjsnzDIuNfExA7Ekc5TDw/o.jpg,False,https://www.yelp.com/biz/fresas-south-1st-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,584,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 30.2478675842285, 'longitude': -97.7551193237305}",['delivery'],$$,"{'address1': '1703 S 1st St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['1703 S 1st St', 'Austin, TX 78704']}",+15129922946,(512) 992-2946,6386.459856849462
e8oZY1y1DTCSlUh6-SzZZA,el-borrego-de-oro-austin,El Borrego De Oro,https://s3-media3.fl.yelpcdn.com/bphoto/tOxJlfPXBR0tekdisQnUTg/o.jpg,False,https://www.yelp.com/biz/el-borrego-de-oro-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,344,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.2242723720297, 'longitude': -97.7634823322296}",['delivery'],$,"{'address1': '3900 S Congress Ave', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['3900 S Congress Ave', 'Austin, TX 78704']}",+15123830031,(512) 383-0031,9010.878878423717
bXLfGGLx61eEjjL2iKkO3g,gloria-s-latin-cuisine-austin,Gloria’s Latin Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/jGWCYqsrRtnfrCz864wL2A/o.jpg,False,https://www.yelp.com/biz/gloria-s-latin-cuisine-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,893,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'salvadoran', 'title': 'Salvadoran'}]",3.5,"{'latitude': 30.4000955, 'longitude': -97.72600344293897}",['delivery'],$$,"{'address1': '3309 Esperanza Crossing', 'address2': 'Ste 100', 'address3': '', 'city': 'Austin', 'zip_code': '78758', 'country': 'US', 'state': 'TX', 'display_address': ['3309 Esperanza Crossing', 'Ste 100', 'Austin, TX 78758']}",+15128336400,(512) 833-6400,10986.68104366308
vuOfLg269Rr4-moMAidLqg,veracruz-all-natural-austin-7,Veracruz All Natural,https://s3-media4.fl.yelpcdn.com/bphoto/qBikZ1lS2eyPPSSFMozv3Q/o.jpg,False,https://www.yelp.com/biz/veracruz-all-natural-austin-7?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,377,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.231436, 'longitude': -97.788077}",['delivery'],$,"{'address1': '4208 Manchaca Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['4208 Manchaca Rd', 'Austin, TX 78704']}",+15126298238,(512) 629-8238,8700.277692948655
5WzAkhu3JY7Eue1oyJFogg,el-taquito-austin,El Taquito,https://s3-media1.fl.yelpcdn.com/bphoto/G-8xZxzYqJmc7lWsq0-S-w/o.jpg,False,https://www.yelp.com/biz/el-taquito-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,490,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.243582, 'longitude': -97.730586}",['pickup'],$,"{'address1': '1713 E Riverside Dr', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78741', 'country': 'US', 'state': 'TX', 'display_address': ['1713 E Riverside Dr', 'Austin, TX 78741']}",+15128518226,(512) 851-8226,7318.1019707568485
nvrOGHRDucxeNkplIikM2A,hecho-en-mexico-austin,Hecho En Mexico,https://s3-media2.fl.yelpcdn.com/bphoto/_4rwG7d8SPSaLdeGs14GAA/o.jpg,False,https://www.yelp.com/biz/hecho-en-mexico-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,592,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 30.22826, 'longitude': -97.86297}","['pickup', 'delivery']",$$,"{'address1': '6001 W William Cannon Dr', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78749', 'country': 'US', 'state': 'TX', 'display_address': ['6001 W William Cannon Dr', 'Austin, TX 78749']}",+15123010060,(512) 301-0060,13242.440975862011
vptSlLUbi3Gp_NQ2VQ-VRA,nissi-vegmex-vegan-mexican-cuisine-austin,Nissi VegMex Vegan Mexican Cuisine,https://s3-media4.fl.yelpcdn.com/bphoto/zgwXfCS3hDyw0HT1uHloGQ/o.jpg,False,https://www.yelp.com/biz/nissi-vegmex-vegan-mexican-cuisine-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,105,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4.5,"{'latitude': 30.371224615437534, 'longitude': -97.72470897921285}","['pickup', 'delivery']",$$,"{'address1': '9012 Research Blvd', 'address2': 'Unit C-6', 'address3': '', 'city': 'Austin', 'zip_code': '78758', 'country': 'US', 'state': 'TX', 'display_address': ['9012 Research Blvd', 'Unit C-6', 'Austin, TX 78758']}",+15129948226,(512) 994-8226,8000.443261576836
00K-UTXqg9iDoMXB3QXh0A,austin-taco-project-austin,Austin Taco Project,https://s3-media2.fl.yelpcdn.com/bphoto/hmbKG7lLmAi_XqFNnFi67w/o.jpg,False,https://www.yelp.com/biz/austin-taco-project-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,514,"[{'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 30.26506, 'longitude': -97.73862}",['delivery'],$$,"{'address1': '500 E 4th St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['500 E 4th St', 'Austin, TX 78701']}",+15126822739,(512) 682-2739,4826.970956379601
GrnS4hEW6smYaIe_KzDOWw,taquero-mucho-austin,Taquero Mucho,https://s3-media3.fl.yelpcdn.com/bphoto/IO8sJofMZiqFvZBkR4PQig/o.jpg,False,https://www.yelp.com/biz/taquero-mucho-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,598,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 30.27005, 'longitude': -97.75108}",['delivery'],$$,"{'address1': '508 West Ave', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['508 West Ave', 'Austin, TX 78701']}",+15122916867,(512) 291-6867,3952.5203033513235
FmfWiim7h_DFeZ_lSS9M3g,taco-pegaso-austin-2,Taco Pegaso,https://s3-media4.fl.yelpcdn.com/bphoto/sq7no5lrkdqEDzEanMnd8A/o.jpg,False,https://www.yelp.com/biz/taco-pegaso-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,10,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 30.26374, 'longitude': -97.74365}",[],,"{'address1': '111 Congress Ave', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['111 Congress Ave', 'Austin, TX 78701']}",+15124652107,(512) 465-2107,4800.676054419359
ec6X_eh2wyzFLqHbApAsuw,pepe-s-tacos-austin,Pepe’s Tacos,https://s3-media1.fl.yelpcdn.com/bphoto/HZNBngnBW6KbZCdnurD2Lw/o.jpg,False,https://www.yelp.com/biz/pepe-s-tacos-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,177,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 30.273319, 'longitude': -97.7535433}","['pickup', 'delivery']",$$,"{'address1': '704 N Lamar Blvd', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78703', 'country': 'US', 'state': 'TX', 'display_address': ['704 N Lamar Blvd', 'Austin, TX 78703']}",+17372034175,(737) 203-4175,3562.7962296109026
WlVrMlMuDc133vhTUHgpRA,veracruz-all-natural-austin-14,Veracruz All Natural,https://s3-media4.fl.yelpcdn.com/bphoto/q7S_bNCboTfhLti5kqqW9Q/o.jpg,False,https://www.yelp.com/biz/veracruz-all-natural-austin-14?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,281,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': 30.263026, 'longitude': -97.744452}",['delivery'],$$,"{'address1': '111 E Cesar Chavez St', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['111 E Cesar Chavez St', 'Austin, TX 78701']}",+15126652713,(512) 665-2713,4854.839546367426
8DaOKltvuqXnh8zPGC2MFQ,baby-acapulco-austin,Baby Acapulco,https://s3-media2.fl.yelpcdn.com/bphoto/gvwoReGy7DCQLFwHtC9W4g/o.jpg,False,https://www.yelp.com/biz/baby-acapulco-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,625,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 30.26306, 'longitude': -97.76237}",['delivery'],$$,"{'address1': '1628 Barton Springs Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['1628 Barton Springs Rd', 'Austin, TX 78704']}",+15124748774,(512) 474-8774,4694.943855723155
nccYQ96JTx6bBCk1oFnBjQ,tierra-linda-taqueria-austin,Tierra Linda Taqueria,https://s3-media3.fl.yelpcdn.com/bphoto/PaNCR2iX_ilZB-HQGGuYnA/o.jpg,False,https://www.yelp.com/biz/tierra-linda-taqueria-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,96,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.36060215188694, 'longitude': -97.71718892306129}",['delivery'],$,"{'address1': '8540 Research Blvd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78757', 'country': 'US', 'state': 'TX', 'display_address': ['8540 Research Blvd', 'Austin, TX 78757']}",+15124199190,(512) 419-9190,7289.903481950098
eaI6pjS8ZdSIgeOLlJhg-w,lupe-tortilla-austin-2,Lupe Tortilla,https://s3-media4.fl.yelpcdn.com/bphoto/XBnH73HFPv0jc97zELFNew/o.jpg,False,https://www.yelp.com/biz/lupe-tortilla-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,761,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 30.38696650145389, 'longitude': -97.7339748464585}",[],$$,"{'address1': '10515 N Mopac Expy', 'address2': 'Bldg R', 'address3': '', 'city': 'Austin', 'zip_code': '78759', 'country': 'US', 'state': 'TX', 'display_address': ['10515 N Mopac Expy', 'Bldg R', 'Austin, TX 78759']}",+15125822201,(512) 582-2201,9377.918540207296
8tLzmoG8Dluy80_iULO-Xg,kens-subs-tacos-and-more-austin,Ken's Subs Tacos & More,https://s3-media4.fl.yelpcdn.com/bphoto/vuwPUJVmPzUq4aub97eIoA/o.jpg,False,https://www.yelp.com/biz/kens-subs-tacos-and-more-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,283,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.35157, 'longitude': -97.67574}",['delivery'],$,"{'address1': '9408 Dessau Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78754', 'country': 'US', 'state': 'TX', 'display_address': ['9408 Dessau Rd', 'Austin, TX 78754']}",+15128379370,(512) 837-9370,9395.81128292727
d27P-HGCTjuBL3fWjWl7IA,las-abuelas-austin,Las Abuelas,https://s3-media2.fl.yelpcdn.com/bphoto/GyJCIWBhCZXlAeN0orh1wQ/o.jpg,False,https://www.yelp.com/biz/las-abuelas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,117,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 30.15364, 'longitude': -97.83376}",['delivery'],$$,"{'address1': '11444 Menchaca Rd', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78748', 'country': 'US', 'state': 'TX', 'display_address': ['11444 Menchaca Rd', 'Austin, TX 78748']}",+17372287449,(737) 228-7449,18372.39875147485
qByK1e9R-4fWw9yXXzLTsg,taco-mex-austin,Taco-Mex,https://s3-media4.fl.yelpcdn.com/bphoto/wk5Qw9bnd2Yk36H3bAPPRg/o.jpg,False,https://www.yelp.com/biz/taco-mex-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,202,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.28483, 'longitude': -97.7149}","['pickup', 'delivery']",$,"{'address1': '2611 Manor Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78722', 'country': 'US', 'state': 'TX', 'display_address': ['2611 Manor Rd', 'Austin, TX 78722']}",+15125240860,(512) 524-0860,4707.7927319249475
VXJR1VTskAKspL9G0Md1bA,el-chile-café-y-cantina-austin-6,El Chile Café Y Cantina,https://s3-media4.fl.yelpcdn.com/bphoto/zSGKQc_H55EiUMAWuO-S9A/o.jpg,False,https://www.yelp.com/biz/el-chile-caf%C3%A9-y-cantina-austin-6?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,497,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 30.28351, 'longitude': -97.72256}","['pickup', 'delivery']",$$,"{'address1': '1809 Manor Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78722', 'country': 'US', 'state': 'TX', 'display_address': ['1809 Manor Rd', 'Austin, TX 78722']}",+15124579900,(512) 457-9900,4146.817950479703
X5gSjjYP4bgIUHTIVzOt1A,sabor-tapatio-austin,Sabor Tapatio,https://s3-media4.fl.yelpcdn.com/bphoto/HZmJWW4chDYwh_lLkBrwDw/o.jpg,False,https://www.yelp.com/biz/sabor-tapatio-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,128,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 30.20461, 'longitude': -97.77531}","['pickup', 'delivery']",$,"{'address1': '5604 S Congress Ave', 'address2': None, 'address3': '', 'city': 'Austin', 'zip_code': '78745', 'country': 'US', 'state': 'TX', 'display_address': ['5604 S Congress Ave', 'Austin, TX 78745']}",+15124834241,(512) 483-4241,11322.99192062333
ZZTAiGThsHjZOfUF0zOzHA,ciscos-restaurant-bakery-and-bar-austin,Cisco's Restaurant Bakery & Bar,https://s3-media4.fl.yelpcdn.com/bphoto/owtMc5waeXRmKTRdb4ilCA/o.jpg,False,https://www.yelp.com/biz/ciscos-restaurant-bakery-and-bar-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,353,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.26287, 'longitude': -97.72682}","['pickup', 'delivery']",$$,"{'address1': '1511 E 6th St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['1511 E 6th St', 'Austin, TX 78702']}",+15124782420,(512) 478-2420,5560.522587320319
MxYFQxmLuIb-Vu278W5EMw,trippy-tacos-austin,Trippy Tacos,https://s3-media2.fl.yelpcdn.com/bphoto/J7jUE9PfVaMP-8TFtmtU4w/o.jpg,False,https://www.yelp.com/biz/trippy-tacos-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,79,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'tacos', 'title': 'Tacos'}]",5.0,"{'latitude': 30.2312870401405, 'longitude': -97.7871866666668}",['delivery'],$,"{'address1': '4205 Manchaca Rd', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['4205 Manchaca Rd', 'Austin, TX 78704']}",+17377034370,(737) 703-4370,8687.66057521349
BOXmNc9VykHjj4bYZ4z2hQ,sazón-austin-3,Sazón,https://s3-media2.fl.yelpcdn.com/bphoto/XOBSzbd4iIq_CYi8ZAgKyQ/o.jpg,False,https://www.yelp.com/biz/saz%C3%B3n-austin-3?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,381,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,"{'latitude': 30.2499752044678, 'longitude': -97.7671432495117}","['pickup', 'delivery']",$$,"{'address1': '1816 S Lamar Blvd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78704', 'country': 'US', 'state': 'TX', 'display_address': ['1816 S Lamar Blvd', 'Austin, TX 78704']}",+15123264395,(512) 326-4395,6201.531279422056
sWT6H8fs6EQnOkZ5CagfhA,yucatan-tacos-and-more-austin-4,Yucatan Tacos And More,https://s3-media3.fl.yelpcdn.com/bphoto/Dcc2w9EBB2ZJrcZIsWNrgg/o.jpg,False,https://www.yelp.com/biz/yucatan-tacos-and-more-austin-4?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,102,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.5,"{'latitude': 30.390095407838, 'longitude': -97.7199436524846}","['pickup', 'delivery']",$,"{'address1': '2601 W Braker Ln', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78758', 'country': 'US', 'state': 'TX', 'display_address': ['2601 W Braker Ln', 'Austin, TX 78758']}",+15128263709,(512) 826-3709,10116.568477828228
_dX5kPHrplgQOpk1hBE7mg,simar-seafood-cocina-austin,Simar Seafood Cocina,https://s3-media1.fl.yelpcdn.com/bphoto/PGPzSRnuFfowlRCPv7JN3A/o.jpg,False,https://www.yelp.com/biz/simar-seafood-cocina-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,123,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 30.386003258409982, 'longitude': -97.7416501613202}","['pickup', 'delivery']",$$,"{'address1': '9503 Research Blvd', 'address2': 'Unit 400', 'address3': None, 'city': 'Austin', 'zip_code': '78759', 'country': 'US', 'state': 'TX', 'display_address': ['9503 Research Blvd', 'Unit 400', 'Austin, TX 78759']}",+15123861182,(512) 386-1182,9121.076583266995
fXCceBAAZx30JEtcvA8tbQ,vaqueros-grill-austin,Vaquero's Grill,https://s3-media1.fl.yelpcdn.com/bphoto/bwpK17p7ASTGcTQNj4HvRg/o.jpg,False,https://www.yelp.com/biz/vaqueros-grill-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,2,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,"{'latitude': 30.3265, 'longitude': -97.69241}",[],,"{'address1': '7210 Cameron Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78752', 'country': 'US', 'state': 'TX', 'display_address': ['7210 Cameron Rd', 'Austin, TX 78752']}",,,6716.375519479908
TAWrdQ-Qh3QTa5BBAkL0hg,grizzeldas-austin,Grizzelda's,https://s3-media2.fl.yelpcdn.com/bphoto/U8oEfGwSypXKOopOEVaReg/o.jpg,False,https://www.yelp.com/biz/grizzeldas-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,398,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 30.252196981289, 'longitude': -97.7082111244723}",['delivery'],$$$,"{'address1': '105 Tillery St', 'address2': '', 'address3': None, 'city': 'Austin', 'zip_code': '78702', 'country': 'US', 'state': 'TX', 'display_address': ['105 Tillery St', 'Austin, TX 78702']}",+15123665908,(512) 366-5908,7568.400501225527
l0uED9EkMpje2zvSnNNmOg,pollo-regio-austin,Pollo Regio,https://s3-media3.fl.yelpcdn.com/bphoto/laUrnU_tQSQzR8eS6FIySg/o.jpg,False,https://www.yelp.com/biz/pollo-regio-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,145,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,"{'latitude': 30.36272, 'longitude': -97.71852}",['delivery'],$,"{'address1': '1725 Ohlen Rd', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78757', 'country': 'US', 'state': 'TX', 'display_address': ['1725 Ohlen Rd', 'Austin, TX 78757']}",,,7424.3862812723855
jefgDin_KoHy_JZLvQG0bA,oz-tap-house-austin,Oz. Tap House,https://s3-media1.fl.yelpcdn.com/bphoto/gx8Cxmm5v92SmLaAYGKTew/o.jpg,False,https://www.yelp.com/biz/oz-tap-house-austin?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,216,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 30.3934104095952, 'longitude': -97.8453440455078}","['pickup', 'delivery']",$$,"{'address1': '10601 Ranch Rd 2222', 'address2': 'Ste H', 'address3': None, 'city': 'Austin', 'zip_code': '78730', 'country': 'US', 'state': 'TX', 'display_address': ['10601 Ranch Rd 2222', 'Ste H', 'Austin, TX 78730']}",+15123665007,(512) 366-5007,12922.760367295128
yh1B8RQquWU4D4fUGAeYuw,tacodeli-austin-15,Tacodeli,https://s3-media1.fl.yelpcdn.com/bphoto/DB4hWNSGiJH20ha-p2_Kqw/o.jpg,False,https://www.yelp.com/biz/tacodeli-austin-15?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,205,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,"{'latitude': 30.292400659943645, 'longitude': -97.82506153361958}",['delivery'],$,"{'address1': '701 S Capital Of Texas Hwy E590', 'address2': 'Ste e590', 'address3': '', 'city': 'Austin', 'zip_code': '78746', 'country': 'US', 'state': 'TX', 'display_address': ['701 S Capital Of Texas Hwy E590', 'Ste e590', 'Austin, TX 78746']}",+15123478888,(512) 347-8888,6618.87677638716
_rt-Z934kfFzgG19nTrIcQ,pelons-tex-mex-austin-2,Pelons Tex-Mex,https://s3-media2.fl.yelpcdn.com/bphoto/pZi5psGMGN_-0VxAV4EVNw/o.jpg,False,https://www.yelp.com/biz/pelons-tex-mex-austin-2?adjust_creative=oapS1_QZo4-Es35G1UKw_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oapS1_QZo4-Es35G1UKw_g,548,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",3.5,"{'latitude': 30.26872, 'longitude': -97.7366}","['pickup', 'delivery']",$$,"{'address1': '802 Red River St', 'address2': '', 'address3': '', 'city': 'Austin', 'zip_code': '78701', 'country': 'US', 'state': 'TX', 'display_address': ['802 Red River St', 'Austin, TX 78701']}",+15122437874,(512) 243-7874,4521.163620326935
