restaurant_name,id,number,review,rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,89,"*Yes you really need to go here*<br/><br/>My boyfriend and I popped by for a quick breakfast and man these tacos did not disappoint. Tacos are generously portioned, reasonably priced and all-around a great meal. The tacos taste authentic (especially the bean and egg one since I grew up with my grandma making a similar one). Seating is well-spaced for COVID times and becomes available very quickly.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,90,"My favorite Mexican place in Austin so far! Had the Rico (not pictured) -mole, which was the perfect combo of soft rice, and sweet and spicy mole. <br/>The chicken quesadilla was my favorite at this place. It has everything you'd want: cilantro, onions, big chunks of chicken, lots of cheese, on a soft tortilla which I think is homemade. <br/>The chicken taco exceptionally good for a chicken taco. Seemed like all dark meat and altogether a lot of filling. <br/>Also tasted the mole chicken chilaquiles taco which was good, a little too carby for me. But the mole sauce at this place is great!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,91,Taco was soggy..too much liquid and got sick immediately after eating. Maybe I need to try the other location but this one not good.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,92,"Delicious!  Great little food truck with shaded picnic seating - a great find while passing through Austin! My husband and I tried multiple tacos to share. A long wait but sooo worth it. We ordered the abuela, the campechano and the machaca.  All 3 were excellent but we had to order another machaca because it was that good!!!!  Be sure to request the salsas that come with it. The green was sublime!!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,93,"Had to try this place after hearing so many good things. Maybe I ordered the wrong things but I think the tacos are a little overhyped. I got the migas and picadillo tacos, and thought they were good but nothing spectacular. I do appreciate the portion size though - you get a lot of filling for a good price. They also came out piping hot and quickly. I hope to come back and try some different tacos.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,94,Great food! Best breakfast taco ever. Would recommend to anyone looking for a good local vendor that is not your typical restauranteur. Not to mention friendly taff,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,95,"Delicious tacos and great, quick service! <br/><br/>We decided to stop and get some Granny's Tacos for a late breakfast before a long Saturday. We we very happy! I got the beans, eggs and cheese (delicious!) and my boyfriend got the chorizo, egg and cheese as well as abuela taco. He enjoyed both!<br/><br/>We will definitely be back next time we're in Austin!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,96,"Amazing tacos!!! Granny's is a good truck, you line up, order, take a seat and wait maybe 5 mins and then it's taco time! <br/>The Picadillo is really good, as is the Rico. <br/>Everything on the menu looks good and there are lots of options (maybe 10 different taco options) and they also have other food, but most people seem to be ordering tacos. <br/>There is about 4 large outdoor tables, umbrellas, and people seem ok to have others join their table (sitting at opposite end). <br/>Delicious. Highly recommend!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,97,"We had the mole, chilaquiles and chorizo &amp; egg tacos. All of them were delicious! Red sauce is spicy and tasty. Night recommend stopping here",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,98,Solid Austin breakfast tacos. I'd suggest you make your own from<br/>the ingredient list. 3 tacos is a good amount. 2 might do it for a lighter meal. Good coffee next door.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,99,"Tacos were delicious! Remember to request corn tortillas on your tacos! I believe the default is flour. My friends and I forgot at first, but thankfully I remembered pretty soon after ordering, and they were able to make them on corn instead. <br/><br/>The tacos themselves were full of flavor, juicy, and overall really delicious. I also loved the crunchiness and freshness of their flour tortillas, and the guacamole was fantastic. The food truck is near some picnic tables, and there was plenty of open seating. The guy taking our order was also very nice. Overall a great taco food truck!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,100,"I came here for the first time and it instantly became one of my favorite taco places in Austin. The prices are great for the heaping portion sizes. I typically need at least 3 tacos to feel full, but Granny's had me getting full after 1.5. I got the Abuela taco and the shrimp taco. Both were juicy and full of flavor. Just make sure to get here earlier in the afternoon as they ran out of chicken and chips by the time I ate. The wait time for food can be up to 30min, but it was definitely worth it and I can see why they're so popular.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,101,Overall: The Red Sauce Taco is amazing!!!<br/><br/>First of all I love being able to order my food through this app. The red sauce taco is delicious it has chilaquiles which give it a little crunch then they add the granny's sour cream and it just makes it delish. It is pretty filling and two was enough for me. Add a coke and it makes the tacos even better.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,102,"Looove this place sooo much! Their tacos are so good. My go-to taco is the migas and abuela taco on corn tortilla. It can definitely get busy if you go on the weekends, but it is worth the wait!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,103,"Aaaaalright, lowkey I'm the type of person that can't tell one taco place from the next but I gotta say Granny's knows how to cook and season their meat and stuff their tacos to the BUH-RIM. Usually I feel like I need to eat 5 tacos from other places to feel full but Granny's got me full in two. Sadly, they are so popular that I got antsy dining in even though it was outdoors seating. Also they ran out of chicken and chips whilest I was ordering so I couldn't try one of the tacos I was super interested in - the Rico buuuut  that means I'll just be coming back again :))",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,104,Yes the tacos could be less salty but they were delish and the people are very polite<br/><br/>I got make my own breakfast tacos,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,105,"The best breakfast tacos you'll ever encounter. Be careful with the fresh jalapeños cuz they are HOT! Chorizo, bean and egg tacos were spectacular. No other words.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,106,"I just moved to Austin and was recommended this place from multiple people. It did not disappoint! My friend and I started with the salsa and chips which was delicious. The salsa was nice and spicy but not unbearable with tons of flavor. It's obvious the chips are freshly made and they were easily some of my favorite. Then we shared the Alambre and shrimp taco and both made great impressions. They were filled with sauce with such great flavor combinations, we were upset we shared. If you are looking for some amazing tacos at a reasonable price, I would definitely recommend stopping here.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,107,"My favorite Saturday morning breakfast taco is now open late. Tastes like home made every time. I live the Rico taco, gringa, and the steak taco. They raised the prices a little bit, but still a really good value.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,108,Best tacos!!!! A must go if in Austin! You won't be disappointed. Now one of my favorite places.  Everything is phenomenal!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,109,"Soon heaven will open up and cast a  golden light upon this taco truck. If it hasnt happened yet, get your gold, frankincense and myrrh ready. You will want to make the journey and pay your respects at this holy place.<br/><br/>I'm always a little skeptical of places that have 5 full star reviews. People get caught up in the hype and rave about a place because its already been designated as a great place. Well, believe these reviews. Grannys is outstanding. Yes, you will likely wait a little while, but it's so worth it. I am not exaggerating to say these are some of the very best (if not best) tacos Ive ever had.<br/><br/>Everything I ate was delicious, but the Ranchero taco almost made me cry it was so good. I seriously dont know what magic they use to make eggs, pico, cheese, avocado and chicarron taste so amazing but it works. The 3 tacos I chose were straight off of recommendations of the owners. Obviously,  they didn't steer me wrong.<br/><br/>Make sure you also try the different salsas. They are completely unnecessary but also delicious. <br/><br/>Go now!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,110,"This spot is located in a quiet area of Austin. The prices were so reasonable, and the food came out very fresh! The sauces were the real winners as they enhanced the flavor a ton. Breakfast tacos are a must, choose whichever because they are all slam dunks!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,111,The food was absolutely amazing and staff was super helpful. We weren't sure what to get but they were super nice and helped us figure out what we wanted to eat. The shrimp tacos were super good and so was the alambre taco. They have shaded benches for outdoor seating. Also they deserve their rating for top 100 restaurants in texas.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,112,"2nd best migas tacos in town. The shrimp tacos are amazing too. Don't forget to ask for the salsa.  The taco truck feels verg authentic and the people who run it are down to earth. Worth every penny. Xooked well, packed to the rim, and loaded with flavor in every bite.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,113,"Granny's is okay, there really wasn't anything extraordinary about it here. Tacos were overpriced with unique names. Unfortunately they did not live up to the hype. It's good just not great.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,114,Granny's taco's are strong contenders in the Austin breakfast taco scene. High quality ingredients and quite a large portion. I recommend the Moga's and the Bacon Egg and Cheese.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,115,"My go to taco food truck. Filling and tasty. Love this place and they have two locations.  Sometime they won't pick up the phone to place and order, so you'll have to do it their.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,116,They need to update their hours and location on the map as they were closed when we got there and impossible to find,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,117,Tacos are good.  I mean Ive nevet reallu tasted a bad one.  They are a notch above the rest  My only complaint is their hours seem to be somewhat inconsistent with what's posted.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,118,"Tacos are okay. I'm from Houston, where breakfast tacos are a staple and the chile is a must. Breakfast tacos were not the best, very overly cooked egg and too much seasoning. The chile wasn't the best either, the average you would get at a store. Overall, I think there are better places out there potentially more authentic tacos too. A ton of people love this place, but it just wasn't for me.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,119,"Very delicious tacos! The tacos are a very filling so I only ate one. The potato, egg and cheese taco was very flavorful. I was surprised at the portion size of the chips and salsa. I was able to comfortably share . The salsa was absolutely delicious and I would definitely order it again! Service was great, food was delicious, the portion size was also good.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,120,"Solid, solid spot for tacos. I had the chilaquile taco with green sauce. I also had the steak fries because I couldn't help myself. No pictures because neither survived. Sorry about that!<br/><br/>The taco was one of the best I've ever had. The green sauce was fantastic. Just to many awesome flavors in one taco and that little crunch from the crushed tortilla chips was perfect. It was a little heavy on the onions so beware if you're not into that. <br/><br/>The fries were fantastic as well. I did end up sharing these lol. The steak was tender which can always make or break being a topping on fries. The fries were fresh and crispy. The toppings were ample and fresh. <br/><br/>My friend had a torta and it was HUGE! I can't remember which one she got but she loved it. <br/><br/>Price-wise this is a no brainer. It wasn't crazy expensive and the ingredients tasted quality. This spot is a must try!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,121,Great !!! Had a large order for 10 people they knocked it out quick. Salsa is spicy Al Pastor was my favorite,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,122,"Beautiful day for brunch outside...Awesome breakfast tacos from an Interesting menu! We went old school and tried chorizo, egg and cheese along with a ""Ranchero."" Both were awesome! One is enough for breakfast. The salsas are all great as are the prices. <br/><br/>Next time we'll be better prepared and opt for something more adventurous from the menu.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,123,"Just a little taco trailer on the side of the road, but the flavor is amazing. I've been there several times and had most of their tacos. The tortilla is handmade and the taste of each ""guiso"" is authentic. <br/>Make sure you're not starving when you go to Granny's because the wait can be long, but it's sooooo worth it",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,124,"While visiting Austin for a week we ended up here on our way to Revival for coffee and I'm so glad for their location. My girlfriend and I ordered a couple breakfast tacos (Eggs + bacon) and a red and green chilaquil taco. Everything was fantastic. We arrived not long before they were closing and when I noticed they were packing up and on their way out I had to stop what I was doing and let them know how damn good everything was.<br/><br/>We were served by Liz and she was great. No idea when I'll ever be back in Austin but I'll definitely make it by again and try more from the menu.<br/><br/>If I was going to critique anything, I could use a touch more bacon in the breakfast taco. Everything was so good that I wanted the last bite to be perfect, but hey. No biggie.<br/><br/>If you're choosing between Granny's and somewhere else, just stop by Granny's. Especially for the chilaquil tacos.<br/>(And... if you want some great coffee with great aesthetics, hop by Revival after)",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,125,I ate breakfast here after grabbing a delicious iced coffee from Revival. I ordered the Migas and Abuela taco..both very savory. I liked the salsas here..the best I've had so far!!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,126,"The absolute best taco truck in town. It may be proximity, but for my money, this place can't be beat. Based on the crowd during lunch time, I'm not alone. <br/><br/>Tortas here are enormous and a sight to behold. I know Austin is a breakfast taco town, but the breakfast burrito here is amazing. I've had almost everything here, and haven't been disappointed. If I had one complaint, it's that they sometimes run out of their spicy salsa (sooo good, I can't get enough of it!)",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,127,"I live less than three blocks away, and Granny's became one of my go-tos for takeout during the pandemic. That said, I'm a bit taken aback to see this place with a solid five-star rating on here. Granny's is good, but not *that* good, and for the most part its menu is par for the course for Austin Tex-Mex.<br/><br/>It's still well-priced, however, despite its recent price increases on most of the menu, and to be fair it has a few items I've rarely (if ever) seen elsewhere in town, e.g. mole tacos (the Rico). The Abuela is arguably the best bet, but I'm not entirely sure about the raves for their migas tacos; on the east side alone I can name a half-dozen places with superior options, though I'm admittedly an Austin OG (almost, but not quite, a native).",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,128,"My goodness are the tacos good! I'm from SoCal so I would like to consider myself pretty good at deterring a delicious taco. They use flour tortillas which I was surprised about but they are yummy! <br/><br/>We came after Revival coffee and just wanted to try some after hearing the hype. We got the Abuela and the ranchero and both were amazing! I preferred the Abuela for the delicious meat but my boyfriend liked the crunch of the Ranchero more!<br/><br/>It was kinda busy when we got there, short line but a lot of people waiting. Took around 10-15 minutes for the order to come out. The tacos are the size of small burritos so they are quite filling!<br/><br/>We will ba back to try more of their food soon :)",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,129,"Finding a good taco in Texas isn't hard, but finding a great taco is another story. It was love at first bite! I have to admit we ordered more than just breakfast tacos. We also had a couple of pastor tacos. Flavorful and well made. What I mean by that, they are not weak on the filling. They also make it easy for pick up. Order on line, and your order will be ready for pick up in about a half and hour. Fabulous spot to hit while your in town.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,130,"These tacos hit the spot. I got one chicken and one steak. All of the ingredients are fresh and you can tell the meat has been marinaded. <br/><br/>I wasn't able to spot Granny in the truck, but I definitely recommend.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,131,I have never tasted tacos as good as Granny's Tacos. They were amazing and I truly wish that we had them available in Florida. <br/><br/>The food truck was very clean and orderly. The small patio area was shaded by umbrellas and a big tree. I loved the music playing and appreciated the outstanding customer service. <br/><br/>I ordered three tacos to share with my husband. Each taco was made to order and was served steaming hot. All three were perfect and I would order any of them again. The al Pastor was my top favorite and the Rancheros Taco was my husbands.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,132,"This is supposed to be one of Austin's best and it did not disappoint. A little hidden but with good outside space. I had the special ""Birria"" which was exceptional, but the steak taco was excellent as were the shrimp tacos. Subtle salsas and spicing throughout made this a delicious lunch!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,133,"Great flavors, friendly service, and just good ole food! Definitely worth the stop if you're in the neighborhood.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,134,Went several weekends ago. They were out of the birria tacos so I ordered something else. It was still good and my buddies liked their tacos as well.  I enjoyed my tacos at the time but if I were in the mood for tacos again I'd likely try elsewhere and fallback here for a safe pick if I had to.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,135,"This tucked away taco stand is the best thing I got out of my last relationship <br/>Seriously, great tacos. I've never had a bad bite here. Perfect food truck vibe for east Austin. Great location for grabbing a bite and walking around the east side!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,136,"Great tacos, can't go wrong with any. Had the breakfast tacos and a friend tried a few others. Everything is good.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,137,Tacos are always good but my favorite is a chorizo breakfast burrito after a long bike ride.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,138,"New favorite taco spot. I get a little hesitant over veggie tacos because they can be underwhelming, but these were amazing. I opted for beans instead of eggs but I'm sure the eggs would have been great too.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,139,Got the veggie taco with beans and it was AMAZING! 1 taco filled me up and it was such a great price. Location was smaller compared to others but it was nice that Revival was also near by and I could stop there after. Definitely will be coming back.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,140,"Believe the hype! I've tried many great taco places since moving to Austin 4 months ago, and this place is up there with the best. I've gone here 4 or 5 times now, and everything I've tried has been out of this world delicious. I usually prefer flour tortillas, but highly recommend that you request corn when ordering at Granny's. They are homemade and outstanding. My favorites are the ranchero taco and the chilaquil taco. The chilaquil taco is one of the single best food items I've had so far in Austin. So much umami. Eyes rolling to the back of the head delicious! In general, there is something really unique about the food here. It's authentic, but they also have their own style that stands out from the crowd.<br/><br/>On top of the great food, the staff is super friendly! If you're in East Austin make sure you stop by.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,141,"They messed up one of my orders, but it was a crazy busy day and the tacos were good.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,142,"Most worth it tacos!! <br/><br/>I love tacos, and I'm a pretty regular taco eater too. By no means am I an expert, but Granny's has scrumptious, good portioned tacos for a very decent price. I got the Migas ($3) and Alambre Tacos ($3.50) and felt full!! So I'd recommend two tacos if you usually eat normal portions and three tacos if you're a guy or a big eater.<br/><br/>It was my first time, and I just looked at reviews to pick my order. I would say Migas is a must though! My friend and I ordered Migas, and we both loved it.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,143,"Ok, the tacos here are AMAZING!!!  All the reviews are right!  I came here to grab tacos to go on my day off after a pedicure down the street.  It was Monday during lunch and the wait was about 35 minutes.  Since revival coffee next door was closed, I walked to coffee traders a few blocks down to grab coffee and kill time.  By the time I came back, my order was ready.  I got the Migas, abuela and the picadello.  All three were amazing!  The portions were huge considering they were about $3 each.  The homemade tortillas were amazing!!!  I know I used the word amazing several times in this review but I just can't think of another word to describe this place.  If you're looking for a great taco place and have time to spare, this is the perfect spot for you!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,144,"Taco Tuesday? Taco Sunday? Tacos everyday! This is my new go-to taco spot. Grabbed a few tacos today AND loved every bite. Mmm mmm mmm. The only downfall was the wait - who can blame them though? Delicious taco truck = typically a decent wait time. Anyways, if you're thinking about grabbing a taco - you will be more than satisfied. Oh ya, the tacos are a pretty good size - I went with 3 and was full by the second one. I highly recommend the ranchero and picadillo taco. Enjoy!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,145,"So this morning my gf and I both had a craving for tacos. You know how it goes. Not only did we satisfy our craving, we also found amazing service. Let's get straight to it.<br/><br/>The Nitty Gritty<br/>So, you know how some places try and serve a salad on a tortilla? Not here. They know how to portion a taco so that you can hold it and eat it without looking like a wierdo. I ordered two breakfast tacos with egg, sausage, cheese and spinach. The order didn't take long and the guy who took our order was really kind and had great manners. His hand was wrapped in a bandage, he either got a gnarly tattoo, or really burned himself and was working through the pain. Your dedication was not lost bro, and I hope you see this Yelp shout out. <br/>The tacos were filling, tasty, well portioned and really helped us kick off a day of exploring the awesome and beautifully weird sights in Austin. They even had a guy who works there who looks like Anthony Bordain! We had a quick laugh about that. <br/>If you fins yourself in Austin with the morning munchies, give this place a try. You will not regret it. They're doing a beautiful job keeping Austin, not only weird, but tasty.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,146,"This spot is an absolute MUST HAVE if you ever visit Austin. I ordered the Abuela, Campechano, and Steak tacos and they were absolutely delicious. The portion was generous and the price was just unbeatable. My friend ordered the Guac and chips to share with the table and the chips were addicting: thick, crunchy, and not greasy. The guac is super fresh, as well. <br/><br/>I came here for a Saturday dinner and surprisingly, there were still many big and clean picnic tables so you can always go with a big group. There were also many city street parking spots nearby. <br/><br/>The default is flour tortilla so you should specifically ask for corn tortilla.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,147,Love their tacos and the salsa is delish! <br/>You have to try the shrimp tacos and migas!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,148,When I first saw 5 stars for this place on Yelp I was so skeptical but I had to check it out.<br/><br/>Granny's is this little mom and pop food truck on the east side serving up some of the best breakfast tacos in Austin. It's totally unassuming and incredibly underrated. I first went to Granny's a few years ago when I first moved to Austin. I met the owner and asked him to just pick a few things for me to eat. <br/>He chose the nopales breakfast taco and the broccoli breakfast taco. <br/>I was soooo skeptical about the broccoli breakfast taco but holy crap it is SO good. Highly highly recommend trying it at least once. <br/>I also got this vegetable and eggs dish (I forgot what it's called) which was huge and also very tasty.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,149,"Arguably the best tacos in town - and I've tried my fair share, from Torchy's (meh) to Cuantos (oh yes) to Granny's. Tortas and bowls are hefty portions, so I usually have leftovers.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,150,"I had heard about this place a few times, so while in the area I had to stop and give this place a try. <br/><br/>They wouldn't answer the phone when I tried to call for a to go order. When I showed up, I couldn't definitely understand why! Even with all the people there, it probably only took me 15-20 minutes to get my order in. <br/><br/>We tried a few different tacos. Chorizo/egg/bean/cheese, chorizo/egg/potato/cheese, migas/cheese, and the Alambre. My favorite was DEFINITELY the alambre taco! My second favorite was the chorizo/egg/potato/cheese taco. These tacos are small, but they LOAD them up with filling. Two will fill up a normal sized human with a basic appetite. Get three if you're a little hangry. <br/><br/>If I lived closer, I would be a regular. These are great breakfast tacos.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,151,"This place is SUCH good fine! Thanks to yelp! <br/>During quarantine my boyfriend and I visited Austin to getaway for our anniversary. We were looking to grab breakfast before heading home and stopped at this food truck and I AM SO GLAD WE DID. <br/><br/>First thing I thought when we got out of the car is wow it smells glorious. Then I was pleaser at the sight- it's very clean! As far as convenience goes, another positive, there is parking right out front! Second of all the guy that helped us was really nice. He said, the corn tortilla will take a bit longer because it's made fresh by hand is that ok? IS THAT OK?! MUSIC TO MY EARS. <br/><br/>We both got the campechano Taco (steak, chorizo, pico &amp; avocado) and dear Lord !!! So bomb! Will definitely be coming back here for breakfast or late night.. or mid day.. quesadillas and tacos next time we're in Austin!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,152,"The pastor was not as good as I had hoped. There wasn't much of a char or texture to the meat. At some points it tasted like manwich meat, which brought to my mind a terrible image of sloppy Joe tacos. Closer to the second half of the taco, there was a flood of pineapples. They were quite refreshing and fruity, even though they were the only thing I could taste once they were there.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,153,Grabbed some tacos as our last stop before we left Austin. It was definitely the best meal we had while in town. I got the cactus breakfast taco and the chorizo potato breakfast taco. Both were awesome. The line was pretty long and it did take about 20 minutes for us to receive our food once we ordered but it was definitely worth it. Four tacos and a drink was 16 dollars which I thought was pretty affordable for the area. Will be back next time I'm in town!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,154,"Would give 500 stars if I could. Had the breakfast taco, and the original ""granny's"" taco, and both rocked my world. This was the best taco I had during my trip in Austin, and I will definitely be back next time!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,155,"Was expecting much more since they have a 5 star rating but they were short from high satisfaction. Service is good, location is nice, even though you gotta pay for street parking. Prices are a bit high but Biden is president so :)...but food is good, not great but just good. I see why they have a 5 star as soon as I arrived, it's because of who their customers are. Me being Mexican was not impressed by their food, burrito needs more love...seasoning was a bit off, tacos and chips are extremely greasy. They have a good idea of the food, but not quite there yet",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,156,Great street taco. So far been one of the best places in Austin thx for Mexican food. Loved it and will def come here when I visit Austin again. <br/>Veggie taco not that good.,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,157,"Abuela, Abuela, Abuela<br/><br/>It was early in the morning, drizzling, low sky, humid, next to cemetery in Austin, but I believed it's what I was looking for because some people think that food next to the cemetery is more delicious than any other, that's why ancient people went on a picnic to graveyards. <br/><br/>Ranchero tacos: Chicharron, egg, avocado, pico cheese, chips<br/><br/>Nahuatl Chilaquiles taco: mole, chicken and sour cream<br/><br/>and Coca-Cola de Mexico. <br/><br/>Even though it was really slow cook as if I was in the lines at the Franklin Bbq, waiting for 30mins for only two tacos, it was worth waiting. A real Abuela cooked best tacos in my life. I used be proud of living in LA where best tacos everywhere in cheap price, but this is gonna be the next chapter in my life.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,158,Best tacos  the beef and chorizo on corn was so awesome and seasoned perfectly.  Friendly service and fast!,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,159,"Ordered by phone and the gentleman on the phone was very polite and courteous! They also take payment over the phone which is fine by me and preferred since I'm pregnant and can't have a lot of contact with humans at this time. I ordered the La Gringa for lunch and me and my baby were dancing with all of the delicious flavors! It was fresh, hot, bursting with flavor and the verde salsa was spicy but not too spicy which I loved! Pricing was very reasonable and I would definitely come back!<br/><br/>BTW, they speak both english AND spanish! I know that I get embarrassed at taco stands sometimes because I'm brown and it's always assumed that I speak spanish but I don't, so I am truly grateful for the stands that have an English speaker too!",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,160,"The best taco food truck, in my opinion. All the tacos I got were exceptional. The mole and the machacado are great here.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,161,"Great spot for cheap and quick breakfast <br/>Ordered bean and egg taco $2.50<br/>Potato and egg $2.50<br/><br/>Very good value, one taco is enough for a light breakfast .",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,162,Delicious! We go every time we visit Austin- you can't go wrong with any taco on the menu,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,163,"Came here based on reviews. Solid tacos. Thought the sauce was a little overpowering on some of them. The wait is not too bad, and you can walk around the neighborhood while you wait. Benched area to sit, some tables have shade.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,164,I was told about how Gr8 the food is @ Granny's Tacos so when we arrived in Austin we had to give it a try... I have got to say that I had the Shrimp Quesadilla that was Fantabulous!  So treat yourself to some Gr8 food and Relax for a bit to enjoy a really Gr8 meal <br/><br/>Ren Lopez &amp; Joe Alaniz,5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,165,"True to the name, but what can get better than an actual abuela making your taco?<br/><br/>My husband and I got the abuela and chilaquile tacos... loaded and phenomenal.<br/><br/>No frills, easy street parking, reasonably priced, and the mole sauce is amazing.",5 star rating
Granny's Tacos,5fI9ZzqzRLnMNYoTMjUGGQ,166,Literally hands down the best tacos in Austin! Everything on the menu is delicious full of flavor and just perfect. Great customer service!,5 star rating
