restaurant_name,number,review
T-Loc's Sonora Hot Dogs,391,Great food  never a let down. If you haven t eaten here   you are truly missing out. The hot dogs are the bomb   So good  I think I can enjoy 5 in one setting  I ordered 3 today. My gosh I still have that wonderful taste in my mouth.
T-Loc's Sonora Hot Dogs,392,Location has moved to 2308 Hancock Drive. Tucson Locals was the bomb  The Sonoran Hot Dogs were terrific. Buns are brought in from Tucson are terrific. The new location is shady and spacious. Look for the blue UoA food truck and take a taste trip to Tucson 
T-Loc's Sonora Hot Dogs,393,Really tasty hot dog via Arizona  the Sonoran hot dog is the way to go. Bacon wrapped enough said  Well they ve got more than bacon on the hot dog  get it fully loaded for a truly wonderful experienced in hot dog heaven 
T-Loc's Sonora Hot Dogs,394,DAAAAMMMNNN    That s a good Hot Dog  I ve been craving a mexican hot dog for a long time now and this place NAILED IT  Do yourself a favor and come revel in this savory hot dog amazingness. I got the Sonora Hot Dog- Con Todo. Totally loving this place.
T-Loc's Sonora Hot Dogs,395,The first time I came through here  the owner made me a great carne asada burrito with no frills but delicious  4 stars . I made the mistake of ordering the  11 steak fries on Friday night thinking they would be like the burrito . The crinkle cut fries were not crispy enough  the cheese was good but lacking  he 1 4 lb of steak seemed a lot less  coming from a mostly pescatarian eater  and overall it was very BLAND-not what I want from steak fries.
T-Loc's Sonora Hot Dogs,396,Got the carne asada plate and it was SO good. Could eat here every day 
T-Loc's Sonora Hot Dogs,397,T-Loc is such a rad dude and makes the meanest hot dogs. I go for the buns. The new location is much better than the old one on burnet. I recommend this truck to my friends often 
T-Loc's Sonora Hot Dogs,398,This foodtruck is a one-trick pony and it s one trick is very polarizing. Either you ll love a Sonora Hot Dog and it s beans or you ll be meh. I m meh. It s really just not my thing. I might just not be a fan of this style of hot dog. I love plenty of other kinds.
T-Loc's Sonora Hot Dogs,399,An excellent hot dog   Good service  other options  but this is a great dog....best with Mexican Coke 
T-Loc's Sonora Hot Dogs,400,Pretty good hot dog  I was in Austin for a day and wanted something new. Glad I tried this food truck. I am ready to go back to Austin to try this place again. The customer service was also very good 
T-Loc's Sonora Hot Dogs,401,The dogs are amazing   I am contemplating another trip back to Austin just to eat here again  
T-Loc's Sonora Hot Dogs,402,Came here just the other day to try out their sonoran dogs. They tasted exactly like the sonoran hot dogs in Tucson  AZ where I grew up  I think it s great that someone has brought the sonoran dogs to ATX. Miguel is from Tucson and knows what Tucsonians look for in their sonoran dogs  I look forward to coming back to this food truck in the near future. Enjoy   
T-Loc's Sonora Hot Dogs,403,I like traditional hotdogs.  Steamed buns  chili  yellow mustard  onions.  But if you need a good hotdog this spot it tasty even if a little wacky.
T-Loc's Sonora Hot Dogs,404,After hearing amazing things about this place  from more than one person  I decided to give this place a try. The food is amazing  and the owners are wonderful people. The carne asada burrito is delicious  but their staple item  the Sonoran hot dog  is where it s at  You ll never look at hot dogs the same way again  and that s a very good thing.
T-Loc's Sonora Hot Dogs,405,Just had an amazing hot dog at Sonora  Super fresh  slightly crispy dog wrapped in bacon with an awesome grilled bun and all the toppings. Owner was nice enough to get me a sample of the pineapple agua fresco and let me just say that I m not sure why anyone would ever drink anything else.   Can t wait for the new location as I m sure it will be a bit more shady and with less drive by traffic.
T-Loc's Sonora Hot Dogs,406,The Sonoran was absolutely delicious   Hit the spot after a day of hiking. They have moved to a nice shady little spot off Hancock.  Super nice and friendly 
T-Loc's Sonora Hot Dogs,407,T-loc s was my first introduction to the Sonoran  veggie  hotdog when they were located a bit further north by Conscious Cravings  and now that they ve moved to the new Burnet Rd. food trailer park  I m even more excited  The owner and employees are super nice  and always remember us  even when it s been a while. The new location boasts plenty of seating  a play area for kids  and even more food trailer options if you have a diverse group who may not all want some t-loc s  though really  you should be convincing them to try it at least once . Oh  and try the fresh flavored water if they have it  you won t be disappointed 
T-Loc's Sonora Hot Dogs,408,I must have been to the wrong Sonora...their much touted special hot dog was Not. It was nothing beyond a small frank on a  non heated  regular bun. They added pico and bacon - but that doesn t make it special IMO. Highly AVERAGE 
T-Loc's Sonora Hot Dogs,409,Honestly  I was hesitant the eat here because as a pescetarian  hot dogs are usually near the top the list of places to skip  but friends encouraged me to check it out. T-Loc s exceeded my expectations  I got the veggie dog with jalape o sauce and it was delicious   They use Smart Dogs for the veggie dog and the bread for the bun was fluffy and toasted to perfection. That little roasted pepper on the side sealed the deal  The hot dog game has officially been raised.
T-Loc's Sonora Hot Dogs,410,As a self-proclaimed Foodie Snobby food critic  I have to say these hot dogs are the best I ve had.  Hands down.    My husband and I had lunch at T-Loc s Sonora Hot Dogs on Burnet.  Not only are the hot dogs insanely delicious  the owner was as personable as they come.  This truck is beyond worth coming back to.  If I can pull myself away from the hot dogs I ll try the burrito.  It looks amazing also 
T-Loc's Sonora Hot Dogs,411,These are some of the best hot dogs I ve had  I m not big on hot dogs so that s saying a lot. Great service too. They ran out of the fresh fruit water when I showed up 30 mins before closing  but the owner said that their water is made fresh every morning and they have been running out. I m going back tomorrow just to try their water.
T-Loc's Sonora Hot Dogs,412,I loves this place. Honestly  best hot dogs I ve ever had. I haven t had a single bad meal here.
T-Loc's Sonora Hot Dogs,413,This hotdog beats any other hotdog in the world. Chicago  New York bring it. You can t stand against this dog.
T-Loc's Sonora Hot Dogs,414,What the hell  There should be a line of people here. Let s go people. Great after work stop in. Home made fresh fruit drink and quick great food. The couple who own run Sonora Hot Dogs is so sweet. Great simple food with a Sonora flair. Come before the place is discovered and the lines get long    I m back for a second time in less than a week.
T-Loc's Sonora Hot Dogs,415,At first I was a little worried about having mayo on my hot dog but decided to try something new. I have to say that this is the best hotdog I ve ever had  Totally worth visiting 
T-Loc's Sonora Hot Dogs,416,Pure deliciousness. My wife is from Arizona and loves coming here any chance she can and as a New Mexican  I love this place as well.
T-Loc's Sonora Hot Dogs,417,A great food truck find with the friendliest owner  We had a Sonora hot dog-loved that it was wrapped in bacon and that the bun was so soft  the carne asada burrito with pico and guacamole  the beef quesadilla-their tortillas are so good  and the peach aqua fresca. We loved it all   
T-Loc's Sonora Hot Dogs,418,Been there a couple times and the dude is total badass  both times he came over and chatted us up for a few minutes. He noticed I was speaking spanish with my fiancee and he busted out in all Spanish so props for that as well. Very attentive and really into his food and cooking you can see he has a passion for it. He also gave our dog Bobby some treats.   The hotdogs were excellent but dat burrito doe  Seriously just writing about it makes me want to go eat there. Good thing he s within walking distance.
T-Loc's Sonora Hot Dogs,419,After the first time I ate here  I made a yelp account specifically to give Miguel and Zulma five stars.  This place is the best.    I stopped by yesterday for a quick and delicious dinner  and Miguel told me yelp wasn t giving my review much weight or something because I don t review enough places.  So I m writing another one just for Sonora Hot Dogs   My boyfriend and I have stopped by several times  and it s now one of our favorite places.  The owners seem like old friends now   We found out they got a review in the Chronicle  which was of course very positive - yay them   Anyway  in my last post I talked about how great the food is  and how happy I was to find it in Austin after having lived a while in Arizona.  This time  I have to rave about the aguas frescas.  I am a huge horchata fan and that s usually what I get here.  But the boyfriend is a  real  Mexican who loves cucumber.  I m a  fake  Mexican who doesn t - I actually kind of hate cucumbers.  But when Zulma offered a taste of her cucumber agua  I obliged.  To my happy surprise - It was delicious    So refreshing.  She does a great job getting creative with these drinks and I hope she continues to make the cucumber one   It tasted like the most refreshing mint lemonade-ish beverage imaginable.    As I told the owners  the only thing that could improve this place is carne asada fries     Keep up the great work and congrats on the growing business 
T-Loc's Sonora Hot Dogs,420,To start off with the location is clean  warm and inviting. Plenty of parking in the lot or at the car wash next door. There are 3 large picnic tables for a nice outdoor eating experience. The owners Michael and his wife  offered a warm greeting as I walked up and were very friendly. I ordered my food which was an authentic  Sonora Hot Dog with everything on it. I was even offered a cold horchata while I waited. The horchata was delicious. After a few minutes wait my Sonora Hot Dog was ready and looked amazing. I think I had only a few bites in and had decided that I had to have another one. The combination of the bacon wrapped hot dog with the homemade specialty sauces and fresh chopped veggies on top in the specialty bun all come together in your mouth for a tasty delight. The second one did not disappoint me. It was just as awesome as the first. So if you are in the mood for the best hot dog experience ever stop by and pick up a few of these. I did not try the burrito but I plan on it my next trip to T Locs Sonora Hot Dogs.  I also noticed that they offer 3 types of hot dogs including a vegetarian hot dog for all of you vegetarians and vegans to enjoy. They also serve a variety of beverages including bottled cokes from mexico  horchata and coconut water.
T-Loc's Sonora Hot Dogs,421,A co-worker of mine tried this place for the first time last week and was nice enough to bring me back an agua fresca. The flavor for that week was watermelon  and it was AMAZING  Im originally from El Paso and have not had any aguas frescas that compare to what I had back home  until I had theirs. It was exactly the way my mom and abuelita made it  a little bit of pulp and just the right amount of sweetness. They added some ribbons of fresh mint which I thought was the perfect compliment to this already refreshing drink. Yesterday  I took my fiance to finally try the food. We shared a burrito de carne asada and a hot dog  con todo.  The burrito was perfect.  Carne asada  guacamole  and pico de gallo wrapped in a thin flour tortilla. In my opinion  great Mexican cuisine follows a simple rule  a few simple but good quality ingredients orchestrated just right together provide the best flavors. The hot dog was also delicious  with just the right amount of toppings. I am not a ketchup lover myself and was overjoyed that the  con todo  hot dog did not include ketchup. The flavor of agua fresca I had was mango-also delicioso. Its great to see that they were using real fruit to make them  and not artificial flavors.  The couple was extremely nice  and seemed genuinely happy that we enjoyed their food so much. My fiance decided he want to try the quesadilla with carne asada  he eats like a horse and never seems to gain any weight . I had a bite and it was also delicious  crisp tortilla and gooey cheese on the inside. I m so glad this food truck opened up in Austin  and it s right down the street from where I work  And to think  my new found obsession all started from an agua fresca 
T-Loc's Sonora Hot Dogs,422,Been trying to come for a couple of weeks  finally got a chance today. Got here and the people working were very polite  and even apologized for being closed the previous times we came. Totally worth the wait  these dogs are amazing  Had been wanting one since I saw this style on Man VS Food. Will be coming back more than a few times 
T-Loc's Sonora Hot Dogs,423,Wow really good hot dogs.  I got the sonoran dog and it was really really good.
T-Loc's Sonora Hot Dogs,424,Wow that carne asada burrito hit the spot. The Sonoran Style Hot dog had great flavor and I wanted seconds.  What I really needed was stretchy pants and someone to roll me out of there. The owner was really friendly and made it worth going back in the future.
T-Loc's Sonora Hot Dogs,425,I brought my husband today for his first Sonora hot dog. I had my first a couple of weeks ago  before the trailer moved to it s new location   it s hard to find  but it s basically in the parking lot directly across the street from Sonic on Burnet . These hot dogs are really good  and made fresh by the owner on the spot. It will not disappoint. I will be certainly going back  and maybe next time I ll try something else from the menu.
T-Loc's Sonora Hot Dogs,426,They forgot my tortilla  my food was cold and it did not taste as good as everyone said
T-Loc's Sonora Hot Dogs,427,How do you eat a hot dog anywhere else after having one from here  I love this place and so does my bank account   
T-Loc's Sonora Hot Dogs,428,Great hot dog with lots of flavor. I should have gotten two. If you have a vegetarian in your party they can eat at the vegetarian stand next to this stand.
T-Loc's Sonora Hot Dogs,429,This place is hard to park for when you are in a rush but the hotdogs themselves are worth the hassle. I need to give fellow yelpers a shoutout for their reviews too  this place is the real deal. I got the hotdog con todo and it was simply amazing. The Great Food Truck Race started my interest and yelpers only encouraged it more. Try it out  the staff is superfriendly too  make you feel welcome.
T-Loc's Sonora Hot Dogs,430,I had the Con Todo the  regular  way and I must say it was awesome    I ve never had a hot dog prepared this way but it was really tasty.   I will check these guys out again and try some more things on the menu.
T-Loc's Sonora Hot Dogs,431,Good place  Owners are friendly and love what they do. I had the Sonora Hot Dog which was great. Then had a carne asada was better then most but this is hard to find in the ATX. So with that they come pretty close. The tamarindo agua fresca was just perfect  Service a 5  Hot dog a 4  burrito a 3  water a 4 so overall a 4.
T-Loc's Sonora Hot Dogs,432,I ordered the Sonoran hot dog and also a burrito which I split with a friend.  The hot dog was good however I think the burrito was better. Owner was very friendly I definately recommend you try this place out 
T-Loc's Sonora Hot Dogs,433,I discovered what a Sonoran dog is while driving through Tucson two years ago  and have been talking about it since. This place is a great local spot to get your fix. Bacon-wrapped hot dog  beans  tomatoes  grilled jalapeno  a bun flown in from Tucson....  The staff owners are really friendly and the outdoor picnic tables allow you to eat it on site  i.e. get a second if you love the first one like I did.  For those with dinner companions who don t eat meat  the adjacent trailer specializes in healthy veggie options.
T-Loc's Sonora Hot Dogs,434,Heard about this place online and you tube so  thought we would try it. Delicious   The hot dog was really tasty and the carne asada burrito was the deal. It all the right taste buds   Chef owner was incredibly sweet  friendly  and welcoming. Definitely would recommend this place and we will be back. It s a lil piece of Arizona in Atx  
T-Loc's Sonora Hot Dogs,435,Born and raised in Austin and this is by far one of the best hotdogs I ve ever had here. Seriously. I didn t know a hotdog could be that good.   The atmosphere is awesome and laid back and Miguel treats you like family  I had their signature T-LOC Con Todo... Alright  I had two  but they re really that good... especially when you pair it with a Mandarin Jarritos and a bag of Fritos.   I d recommend this place to anyone looking for a delicious meal if they re short on time. Or kickback and enjoy the picnic table setup. Either way  you won t be disappointed. I m glad these guys came to Austin  because they sure represent Tucson well   -  K 
T-Loc's Sonora Hot Dogs,436,Best hot dogs in town with the best customer service  I always recommend this food truck to anyone who visits.
T-Loc's Sonora Hot Dogs,437,this place is excellent.  run by friendly  competent people who have passion for what they do.  the sonoran dog con todo is sublime.  crispy yet juicy hot dog wrapped in bacon.   warm grilled bun roll.   every ingredient is perfectly conceived and place.   go here.  you will be addicted.   i love this food.   i won t eat a hot dog elsewhere.  best hot dog in austin.   thanks for bringing this to austin 
T-Loc's Sonora Hot Dogs,438,WOW       Never had a hot dog quite like this- freaking awesome     Mayo on a hotdog  Wrapped in bacon  Yes please
T-Loc's Sonora Hot Dogs,439,Got the Sonora hot dog. It was so juicy and the buns tasted like donuts without the sweetness. The bun pretty much tasted like fried dough. And the guy was really nice  which is always a plus.
T-Loc's Sonora Hot Dogs,440,I d say get the carne asada burrito or get the hotdogs wrapped with the bacon. The taste and flavor is so good. The tortillas are delicious and the buns are like a fluffy sleeping bag.
T-Loc's Sonora Hot Dogs,441,This is now our favorite food truck in Austin. How do you choose between a hot dog or a burrito  You don t  you get one of each. My hot girlfriend and I each took a bite  looked at each other and said  yep.  Food is great  atmosphere is great  and the owner is great. We will come back often.
T-Loc's Sonora Hot Dogs,442,Oh T-Loc s  where have you been my whole life  This ladies and gentlemen is their  con todo.  A bacon wrapped dog on a bed of beans  topped with sweet tomatoes and onions. With creamy mayo  mustard and  a jalape o sauce to boot. The only thing missing is the kitchen sink. They get their bread from their hometown of Albuquerque  I believe  can t recall if that s right  which adds a bit of sweetness. All balanced by a salted charred chile for a little heat. This is what a food truck is about  a small menu that they do right. Check it out  Food-gasm rant over.
T-Loc's Sonora Hot Dogs,443,Easily the best hot dog I ve ever had. Hebrew National  Con Todos . From the bun to dog itself  unique and delicious.
T-Loc's Sonora Hot Dogs,444,New location....yelp address is wrong. Great space with Picnic benches. Had the Sonora dog which was great- best hot dog I ve had in a while  Good casual lunch or snack spot...
T-Loc's Sonora Hot Dogs,445,OMG the best veggie hot dogs around. The bun is mouth-watering good. The only problem was I ate it too quickly and wanted another. Forget the calories and enjoy. Yum 
T-Loc's Sonora Hot Dogs,446,My wife being from Tucson  these hotdogs taste just like the ones from Guero Canelo.  Had to buy several for my pregnant wife 
T-Loc's Sonora Hot Dogs,447,Dang good dog.  Got it loaded and glad I did.  Fantastic flavors mingling together in hot dog heaven.
T-Loc's Sonora Hot Dogs,448,Pretty tasty hot dog  Just wish they had a little more variety with the different hot dogs. Otherwise great and the staff was cool too  High five 
T-Loc's Sonora Hot Dogs,449,Let me start by saying I m not much of a hot dog fan  but drive by here all the time so decided to give it a try. So glad I did  Hubs  amp  I both had a con todo  amp  split a cheese quesadilla. This was plenty of food  amp  we are not dainty eaters  The dog was great  amp  I loved the grilled pepper on the side. Plus our dogs got treats which is a nice touch. Owner was super friendly. We ll be back fo sho 
T-Loc's Sonora Hot Dogs,450,You d be a fool not to try this place   I got two of the bacon wrapped dogs  and they were crazy good   Also  tried some fresh pineapple water that they had that was great  too.
T-Loc's Sonora Hot Dogs,451,The Sonora hot dog is an Austin must try. So delicious. Best hot dog I ve ever had in terms of bread  weenie  and toppings. Their carne asada tacos are excellent too. Great prices. Main dude in charge is very nice and makes you feel like family. Excellent area too with lots of choices. Your new go to for indecisive groups wanting a taste of Austin cuisine.
T-Loc's Sonora Hot Dogs,452,Ok... just had to have my Hot Dawgg Fix... so I stopped by this littke  itty-bitty food truck  Sonora   Sonora style Street fare hot Dogs  the way the make em in Arizona   so I was educated by the Owner Mike  whom by the way was an Awesome cool guy along with his lady and partner Ms Zuma ... I am putting in adoption papers right now  because this 60 yr old Mama is gonna adopt  Best dogone dawgg I have had yet here in Austin  I swear I had Menage et toi Sex  with me  my mouth and hot dogs ...   NOT only was it devine Sex  it was  Orgazamic Sex  July flavorful and had so many yummy goodies that made me feel I was having a meal not a snack...i gulped down TWO....  KEEP it UP KIDS  LOVE... MOM 
T-Loc's Sonora Hot Dogs,453,Staff is incredibly polite     The food is even better. Not a long wait     Loved it    
T-Loc's Sonora Hot Dogs,454,The best Sonoran Dog I have ever had and I live in Tucson   My son moved to Austin earlier this year and we decided to stop by while visiting him for some home cooking.  We were not disappointed.  They were a bit pricy but worth every penny.  Next time I will have to try the burrito.
T-Loc's Sonora Hot Dogs,455,Yes  the carne asada burrito really is THAT good  and the people who run the trailer are delightful. I ll be back  but don t know if I ll ever try the hot dogs  because the carne asada is divine.
T-Loc's Sonora Hot Dogs,456,If you ve never had a flat Arizona tortilla  you ve got to try this place out   Back story  My wife s family is from Tucson  AZ  and we have visited a few times. The Mexican food there is pretty amazing  although pretty different from Tex-Mex  which I love . The flour tortillas in Tucson tend to be big thin ones instead of the fluffy ones we see most often in Texas. This is the only place in town I ve seen use the Tucson style tortillas  and it s nice to get my fix.  Also  I like to judge my Mexican food joints based on bean and cheese tacos burritos. If you can t get your beans right  you re not the place for me.   So  going back to the review  I got the bean and cheese burrito with my Tucson style tortilla and it was delicious  The beans tasted great and had a nice consistency  the cheese was real cheese and not american style nacho cheese  and the tortilla was perfect. Very very good burrito. The only downside was the price - a bit steep for a simple burrito. But  I will be back. Looks like I need to try the hot dog next.
T-Loc's Sonora Hot Dogs,457,I don t know if I went on an off day or not  but I found the Premium Sonoran con todo  to be a bit bland.  I was really looking forward to trying this famed dog.  It was just ok.  Too much mayonnaise  beans were bland and even the jalapeno sauce was bland.  The bacon and dog really didn t have too much sabor either.  The bun was soft  but in a way threw the whole dog totally over to the bland side. They were super busy when I was there  and forgot the grilled pepper as well. Were my taste buds just off   I don t know  but I m willing to give them another try some day.
T-Loc's Sonora Hot Dogs,458,I love this place  His food is spot on to what you would come to expect from Sonoran style Mexican food  The burrito is perfect and the Sonoran dogs are amazing  I even love the charred chile     This should remind you of home  Tucsonans.
T-Loc's Sonora Hot Dogs,459,I have been wanting to try one of these sonora dogs for a few years now.  When I passed by this place I got really excited and stopped by.  Pretty happy I did.  This dog  with everything  is pretty amazing.  I only really have a craving for a hot dog once in a while  but I would have one of these a week.  Very Good 
T-Loc's Sonora Hot Dogs,460,I had to try this hot dog truck with 5 stars.  I m not really a hot dog fan  but... these are worth going out of your way for   Order at least two  you will want another.  As a bonus  T-Loc is a really nice guy.
T-Loc's Sonora Hot Dogs,461,Great food and great service. It holds up to the food cart standard of being slightly overpriced and having servings slightly under sized. Though the buns are better  this place is outdone by Its competitor El Salchichon  off of Pleasant Valley. Granted  El Salchichon isn t perfect either - with its less than desirable location and its raging compressor noise but the bottom line is this puppy gives the nod to El Salchichon for bringing the heat and laying on the cheese. Don t get me wrong  if you are in the area give it a try 
T-Loc's Sonora Hot Dogs,462,Yum yum yum     They know how to serve up a hot dog    And the service is fantastic. Really nice folks from Tucson. Try their homemade agua frescas.
T-Loc's Sonora Hot Dogs,463,This was my first experience with this style of hot dog and I ll definitely be coming back. I m not completely sure what was on the dog I ate but it was quite tasty. The guy also gave me a free agua fresca because it was so hot and I had mustache sweat  I assume . Thanks guy 
T-Loc's Sonora Hot Dogs,464,Today  we finally broke free of cold grey weather that had blanketed Austin it seemed like for weeks. I m sure its only been a few day s but that s how Austin winter weather wimps feel  This day had glorious  Texas blue sky s and sun. Today would be my day to sit outside and reward myself with a Sonoran Hot dog  My only fear - would this dog live up to the hype in my head  As I had not read any yelp reviews.  Not only did it exceed my hype but it seems also the other 101 5 stars reviews here on yelp. Miguel Kaiser was a delighful and personable as could be. Order the dog all the way  trust the chef as each tasty element builds a mouth bomb of deliciousness. The grilled pepper along side the dog with a wash down of tamarind soda was a bingo. Stay Hungry My friend s and get on over here quick.
T-Loc's Sonora Hot Dogs,465,The Sonoran Hot Dog  con todo  is the best dog in town   The owners are from Arizona and bring this style from the state if Sonora.   Super friendly service   Always good    I can t go back to a plain hotdog.
T-Loc's Sonora Hot Dogs,466,So yummy  I went to U of A and these are just as amazing as the originals in Tucson  maybe better. The bread is FedEx d in and unlike any other boring hot dog bun. The sauces are delicious and the whole dog tastes so fresh with all the toppings  Will be a 1x a week visit.
T-Loc's Sonora Hot Dogs,467,I had never experienced a Sonora Hot Dog until last night... Simply amazing  I was blown away by how delicious it was. Only advice I d give for first timers... Get two  They were so good my boyfriend and I had both wished we d ordered another 
T-Loc's Sonora Hot Dogs,468,The food here is tasty   My  Con Todo  hot dog was fresh  had plenty of flavor and didn t make me feel heavy afterwards. The couple running the food truck was very kind and enjoyable. I look forward to dragging my husband there soon    
T-Loc's Sonora Hot Dogs,469,I don t even like hot dogs but they have a veggie dog that s amazing. The picture on the truck is exactly what the real thing looks like. The dog comes with layers of toppings and a grilled pepper that has just a little heat. The bun ingeniously prevents any drips and it s delicious too. There are also a bunch of other food trucks nearby  Gourdoughs is one   in a nice space where you ll want to sit.
T-Loc's Sonora Hot Dogs,470,The Sonora dog is excellent and reminiscent of the Guadalajara hot dog at Pink s in LA.  The owner  Miguel  is welcoming and knows his cuisine.  He s Cordon Bleu trained  and knows how to treat a customer.  Miguel has worked at the top of the culinary world  think Thomas Keller  yes that Thomas Keller  and has built a reputation for knowing how to put together an outstanding meal and his disciplined approach to meal preparation presentation.  I ended up ordering a second hot dog  because it was just that good.  Somehow  the crispy tomato and onions offset the bacon just right to make the Sonora a refreshing treat.  I m definitely coming here again.   I can t visit Miguel s food truck without ordering at least two Sonora dogs.  It s definitely among my local favorites in Austin.
T-Loc's Sonora Hot Dogs,471,Uh.. As someone who had a true sonoran-style dog in Mexico.... For me  I think it s just an overrated hot dog place.. I was expecting their dog to be much bigger... but it is not. It s just too small for 5-6 bucks. However  the dog was not bad  that s why I had to give at least 3 stars. I hate to say this  but I d rather get 7 eleven s...which is much cheaper.. only  2  and you have a variety of topping selections.. japape os..onions whatever you want .
T-Loc's Sonora Hot Dogs,472,Austin-ites YOU guys don t know what a gem you have in your own back yard    Family and I were visiting Austin and just noticed this place as we were exiting HEB across the street on Burnet Road.   The menu is short and simple but the food is GREAT    If you want a LIGHT meal then go for a Sonora Hot Dog  wife and grandma got one and loved it  and an agua fresca   Limeade and Horchata on this visit.   If you never had a sonora hot dog  please try its original format before you start taking away or adding toppings.  If you want to go away on a full satisfied tummy  then go for the burrito  It is perfect   Owner very nice and friendly and keeps a clean truck  Speaks English and Spanish. Takes cash and some credit card.   I know there is an army of food truck services out there in Austin and this one may not be listed on Austin s top ten list of food trucks  but hopefully it will make your list    Update June 13  2014  We were heading back home out of Austin and the wife had all the food options that we had already experienced  chain  mom n  pop  amp  other food trucks  but she decided on Sonora Hot Dogs   Plenty of shade to sit down and enjoy a great meal  Friendly  friendly owners   Granted I came back the next day  but was greeted as if it had been year 
T-Loc's Sonora Hot Dogs,473,You think a hot dog is something just for Sunday afternoon  Don t be fooled. These are actually professionally trained chefs weaving together a sensory blend of never-forget flavors from a mass of ingredients. Great personality too.
T-Loc's Sonora Hot Dogs,474,I can t stay away from this place   If you ve ever lived in SoCal and miss your carne asada burritos  this is the joint   The tortillas are exactly what you d expect from SoCal  too   They even wrap it in the traditional yellow paper   Go now 
T-Loc's Sonora Hot Dogs,475,I m a Chicana from San Diego  CA  a.k.a. home of amazing carne asada burritos . Californians know a good place based on the quality of their carne asada  and this place definitely passes the test  I have lived in Austin for almost two years now  and T-Loc s is the first establishment that immediately delivered the taste of home. I highly recommend this place and I am excited to try the rest of the menu 
T-Loc's Sonora Hot Dogs,476,Best hot dogs ever  great agua fresca  and even better service   What more could you ask for   This place is awesome and their new location has a cute and shady outdoor seating area.
T-Loc's Sonora Hot Dogs,477,I got the Sonora dog  regular  con todo .  That dog was so good and juicy  the bread was nice and fresh  and the beans and bacon and garnishes made this the best hot dog I ve had in Austin by far   We also tried the carne asada burrito  and all I can say is it was sick...in the best way.  The meat was juicy and well-seasoned with a good tortillas  and that s all it had.  It was simple and delicious because that was all a truly good burrito needs when the product is excellent quality. Sprinkle some salsa and lime on the side and you re good to go.  The agua fresca of strawberry was nice and refreshing and not syrupy.  Plus I got a free refill.  Also  the chef was really friendly and you can tell he takes pride in making his food taste great.  Definitely try to this place out 
T-Loc's Sonora Hot Dogs,478,Fist time to visit today and will not be my last.   The hotdog looks like a work of art and taste just as fancy.   The perfect amount of spice and sauce in between a fresh bun.   The service was friendly and fast.
T-Loc's Sonora Hot Dogs,479,By far the best hotdogs of Austin. They are delicious.  They even bring the bread from Arizona to keep the taste authentic.
T-Loc's Sonora Hot Dogs,480,This place is hands down one of the best food trailers around. This husband wife duo are passionate  clean  and consistently on point. This is amazing food  everyone should have this unbelievable hot dog.
T-Loc's Sonora Hot Dogs,481,Hot dogs on another level. This simple food truck is a welcomed addition to the diverse food scene off Burnet Rd. The service was fast and friendly and the veggie dog easily filled the hot-dog shaped hole in my heart. Vegetarian or not  you have got to try the veggie dog w  all the fixings fixing to fixins. Also  grab a refreshing Topo to wash it down.
T-Loc's Sonora Hot Dogs,482,The owner is incredibly friendly  the food is super tasty  everything is as good as it gets. I love this place and I ll be back asap.
T-Loc's Sonora Hot Dogs,483,I had my first Sonoran hot dog in Tucson  AZ and thought that I would never be able to have one unless I went back. When I first arrived in Austin  I was starving and immediately looked up the best food joints in the city. Sonora Hot Dogs came up first and I felt elated that I could fix my craving. The food truck is set up in cute location with a small parking lot  a few spaces   a tree covered eating area with picnic tables and umbrellas. The owner was incredibly nice and fun to interact with. The Sonoran hot dogs were perfect - just like Tucson. All of the flavors from the bread to the sauce were delightful. If you have never had one  I seriously recommend you take the opportunity because these hot dogs and the service are amazing.
T-Loc's Sonora Hot Dogs,484,I thought I died and went to heaven    Ate there twice on our 3 day visit to Austin. Burritos are amazing and the service is friendly and quick
T-Loc's Sonora Hot Dogs,485,Ok  I used to live in Sanora. One day at work I had a craving.  Need I say more   This place nailed it. Great  bun   great taste. Felt like I was back at the hot dog cart roadside in Nogales.
T-Loc's Sonora Hot Dogs,486,I just happened by this food truck and was glad I did.  I went with the veggie option which can be hit or miss.  This was my first visit and it seemed like it took a long time to  which it does in comparison to a pedestrian street dog .  This is by no means a complaint as it was well worth the wait.  What you are given is an unusually flavorful treat with many flavors.  It was delicious and I will definitely be back.
T-Loc's Sonora Hot Dogs,487,I can t wait to go back   My husband and I split the con todo and Carne Asada Burrito. Both were excellent. I don t eat hot dogs all too often but this was off the charts. I could eat here every day of the week.
T-Loc's Sonora Hot Dogs,488,We stopped in here because it was close by in burnet.  We were definitely surprised by how good this was.  Very fresh ingredients  and great tasting hot dog.  The owner was great to talk to.  Recommend you try this place.
T-Loc's Sonora Hot Dogs,489,The best Hot dog ever. Try it one of my favorite places to go and eat. The sonora hot dog is one of a kind.
T-Loc's Sonora Hot Dogs,490,Had heard lots of good things about this place and finally had a chance to try it today. I was not disappointed. Tried the premium Sonora Dog and it was delicious. As kind of an after thought I also tried the Carne Asada Burrito. Man  It was so good I almost ordered another. The picnic tables shaded by large trees made for a perfect outdoor setting - even in 90 degree weather. The staff were super friendly too. Made for a great all around experience. Definitely check this place out - and I m gonna keep my fingers crossed that they open up another location down south a little closer to my work.
