restaurant_name,number,review
T-Loc's Sonora Hot Dogs,441,This is now our favorite food truck in Austin. How do you choose between a hot dog or a burrito  You don t  you get one of each. My hot girlfriend and I each took a bite  looked at each other and said  yep.  Food is great  atmosphere is great  and the owner is great. We will come back often.
T-Loc's Sonora Hot Dogs,442,Oh T-Loc s  where have you been my whole life  This ladies and gentlemen is their  con todo.  A bacon wrapped dog on a bed of beans  topped with sweet tomatoes and onions. With creamy mayo  mustard and  a jalape o sauce to boot. The only thing missing is the kitchen sink. They get their bread from their hometown of Albuquerque  I believe  can t recall if that s right  which adds a bit of sweetness. All balanced by a salted charred chile for a little heat. This is what a food truck is about  a small menu that they do right. Check it out  Food-gasm rant over.
T-Loc's Sonora Hot Dogs,443,Easily the best hot dog I ve ever had. Hebrew National  Con Todos . From the bun to dog itself  unique and delicious.
T-Loc's Sonora Hot Dogs,444,New location....yelp address is wrong. Great space with Picnic benches. Had the Sonora dog which was great- best hot dog I ve had in a while  Good casual lunch or snack spot...
T-Loc's Sonora Hot Dogs,445,OMG the best veggie hot dogs around. The bun is mouth-watering good. The only problem was I ate it too quickly and wanted another. Forget the calories and enjoy. Yum 
T-Loc's Sonora Hot Dogs,446,My wife being from Tucson  these hotdogs taste just like the ones from Guero Canelo.  Had to buy several for my pregnant wife 
T-Loc's Sonora Hot Dogs,447,Dang good dog.  Got it loaded and glad I did.  Fantastic flavors mingling together in hot dog heaven.
T-Loc's Sonora Hot Dogs,448,Pretty tasty hot dog  Just wish they had a little more variety with the different hot dogs. Otherwise great and the staff was cool too  High five 
T-Loc's Sonora Hot Dogs,449,Let me start by saying I m not much of a hot dog fan  but drive by here all the time so decided to give it a try. So glad I did  Hubs  amp  I both had a con todo  amp  split a cheese quesadilla. This was plenty of food  amp  we are not dainty eaters  The dog was great  amp  I loved the grilled pepper on the side. Plus our dogs got treats which is a nice touch. Owner was super friendly. We ll be back fo sho 
T-Loc's Sonora Hot Dogs,450,You d be a fool not to try this place   I got two of the bacon wrapped dogs  and they were crazy good   Also  tried some fresh pineapple water that they had that was great  too.
T-Loc's Sonora Hot Dogs,451,The Sonora hot dog is an Austin must try. So delicious. Best hot dog I ve ever had in terms of bread  weenie  and toppings. Their carne asada tacos are excellent too. Great prices. Main dude in charge is very nice and makes you feel like family. Excellent area too with lots of choices. Your new go to for indecisive groups wanting a taste of Austin cuisine.
T-Loc's Sonora Hot Dogs,452,Ok... just had to have my Hot Dawgg Fix... so I stopped by this littke  itty-bitty food truck  Sonora   Sonora style Street fare hot Dogs  the way the make em in Arizona   so I was educated by the Owner Mike  whom by the way was an Awesome cool guy along with his lady and partner Ms Zuma ... I am putting in adoption papers right now  because this 60 yr old Mama is gonna adopt  Best dogone dawgg I have had yet here in Austin  I swear I had Menage et toi Sex  with me  my mouth and hot dogs ...   NOT only was it devine Sex  it was  Orgazamic Sex  July flavorful and had so many yummy goodies that made me feel I was having a meal not a snack...i gulped down TWO....  KEEP it UP KIDS  LOVE... MOM 
T-Loc's Sonora Hot Dogs,453,Staff is incredibly polite     The food is even better. Not a long wait     Loved it    
T-Loc's Sonora Hot Dogs,454,The best Sonoran Dog I have ever had and I live in Tucson   My son moved to Austin earlier this year and we decided to stop by while visiting him for some home cooking.  We were not disappointed.  They were a bit pricy but worth every penny.  Next time I will have to try the burrito.
T-Loc's Sonora Hot Dogs,455,Yes  the carne asada burrito really is THAT good  and the people who run the trailer are delightful. I ll be back  but don t know if I ll ever try the hot dogs  because the carne asada is divine.
T-Loc's Sonora Hot Dogs,456,If you ve never had a flat Arizona tortilla  you ve got to try this place out   Back story  My wife s family is from Tucson  AZ  and we have visited a few times. The Mexican food there is pretty amazing  although pretty different from Tex-Mex  which I love . The flour tortillas in Tucson tend to be big thin ones instead of the fluffy ones we see most often in Texas. This is the only place in town I ve seen use the Tucson style tortillas  and it s nice to get my fix.  Also  I like to judge my Mexican food joints based on bean and cheese tacos burritos. If you can t get your beans right  you re not the place for me.   So  going back to the review  I got the bean and cheese burrito with my Tucson style tortilla and it was delicious  The beans tasted great and had a nice consistency  the cheese was real cheese and not american style nacho cheese  and the tortilla was perfect. Very very good burrito. The only downside was the price - a bit steep for a simple burrito. But  I will be back. Looks like I need to try the hot dog next.
T-Loc's Sonora Hot Dogs,457,I don t know if I went on an off day or not  but I found the Premium Sonoran con todo  to be a bit bland.  I was really looking forward to trying this famed dog.  It was just ok.  Too much mayonnaise  beans were bland and even the jalapeno sauce was bland.  The bacon and dog really didn t have too much sabor either.  The bun was soft  but in a way threw the whole dog totally over to the bland side. They were super busy when I was there  and forgot the grilled pepper as well. Were my taste buds just off   I don t know  but I m willing to give them another try some day.
T-Loc's Sonora Hot Dogs,458,I love this place  His food is spot on to what you would come to expect from Sonoran style Mexican food  The burrito is perfect and the Sonoran dogs are amazing  I even love the charred chile     This should remind you of home  Tucsonans.
T-Loc's Sonora Hot Dogs,459,I have been wanting to try one of these sonora dogs for a few years now.  When I passed by this place I got really excited and stopped by.  Pretty happy I did.  This dog  with everything  is pretty amazing.  I only really have a craving for a hot dog once in a while  but I would have one of these a week.  Very Good 
T-Loc's Sonora Hot Dogs,460,I had to try this hot dog truck with 5 stars.  I m not really a hot dog fan  but... these are worth going out of your way for   Order at least two  you will want another.  As a bonus  T-Loc is a really nice guy.
T-Loc's Sonora Hot Dogs,461,Great food and great service. It holds up to the food cart standard of being slightly overpriced and having servings slightly under sized. Though the buns are better  this place is outdone by Its competitor El Salchichon  off of Pleasant Valley. Granted  El Salchichon isn t perfect either - with its less than desirable location and its raging compressor noise but the bottom line is this puppy gives the nod to El Salchichon for bringing the heat and laying on the cheese. Don t get me wrong  if you are in the area give it a try 
T-Loc's Sonora Hot Dogs,462,Yum yum yum     They know how to serve up a hot dog    And the service is fantastic. Really nice folks from Tucson. Try their homemade agua frescas.
T-Loc's Sonora Hot Dogs,463,This was my first experience with this style of hot dog and I ll definitely be coming back. I m not completely sure what was on the dog I ate but it was quite tasty. The guy also gave me a free agua fresca because it was so hot and I had mustache sweat  I assume . Thanks guy 
T-Loc's Sonora Hot Dogs,464,Today  we finally broke free of cold grey weather that had blanketed Austin it seemed like for weeks. I m sure its only been a few day s but that s how Austin winter weather wimps feel  This day had glorious  Texas blue sky s and sun. Today would be my day to sit outside and reward myself with a Sonoran Hot dog  My only fear - would this dog live up to the hype in my head  As I had not read any yelp reviews.  Not only did it exceed my hype but it seems also the other 101 5 stars reviews here on yelp. Miguel Kaiser was a delighful and personable as could be. Order the dog all the way  trust the chef as each tasty element builds a mouth bomb of deliciousness. The grilled pepper along side the dog with a wash down of tamarind soda was a bingo. Stay Hungry My friend s and get on over here quick.
T-Loc's Sonora Hot Dogs,465,The Sonoran Hot Dog  con todo  is the best dog in town   The owners are from Arizona and bring this style from the state if Sonora.   Super friendly service   Always good    I can t go back to a plain hotdog.
T-Loc's Sonora Hot Dogs,466,So yummy  I went to U of A and these are just as amazing as the originals in Tucson  maybe better. The bread is FedEx d in and unlike any other boring hot dog bun. The sauces are delicious and the whole dog tastes so fresh with all the toppings  Will be a 1x a week visit.
T-Loc's Sonora Hot Dogs,467,I had never experienced a Sonora Hot Dog until last night... Simply amazing  I was blown away by how delicious it was. Only advice I d give for first timers... Get two  They were so good my boyfriend and I had both wished we d ordered another 
T-Loc's Sonora Hot Dogs,468,The food here is tasty   My  Con Todo  hot dog was fresh  had plenty of flavor and didn t make me feel heavy afterwards. The couple running the food truck was very kind and enjoyable. I look forward to dragging my husband there soon    
T-Loc's Sonora Hot Dogs,469,I don t even like hot dogs but they have a veggie dog that s amazing. The picture on the truck is exactly what the real thing looks like. The dog comes with layers of toppings and a grilled pepper that has just a little heat. The bun ingeniously prevents any drips and it s delicious too. There are also a bunch of other food trucks nearby  Gourdoughs is one   in a nice space where you ll want to sit.
T-Loc's Sonora Hot Dogs,470,The Sonora dog is excellent and reminiscent of the Guadalajara hot dog at Pink s in LA.  The owner  Miguel  is welcoming and knows his cuisine.  He s Cordon Bleu trained  and knows how to treat a customer.  Miguel has worked at the top of the culinary world  think Thomas Keller  yes that Thomas Keller  and has built a reputation for knowing how to put together an outstanding meal and his disciplined approach to meal preparation presentation.  I ended up ordering a second hot dog  because it was just that good.  Somehow  the crispy tomato and onions offset the bacon just right to make the Sonora a refreshing treat.  I m definitely coming here again.   I can t visit Miguel s food truck without ordering at least two Sonora dogs.  It s definitely among my local favorites in Austin.
T-Loc's Sonora Hot Dogs,471,Uh.. As someone who had a true sonoran-style dog in Mexico.... For me  I think it s just an overrated hot dog place.. I was expecting their dog to be much bigger... but it is not. It s just too small for 5-6 bucks. However  the dog was not bad  that s why I had to give at least 3 stars. I hate to say this  but I d rather get 7 eleven s...which is much cheaper.. only  2  and you have a variety of topping selections.. japape os..onions whatever you want .
T-Loc's Sonora Hot Dogs,472,Austin-ites YOU guys don t know what a gem you have in your own back yard    Family and I were visiting Austin and just noticed this place as we were exiting HEB across the street on Burnet Road.   The menu is short and simple but the food is GREAT    If you want a LIGHT meal then go for a Sonora Hot Dog  wife and grandma got one and loved it  and an agua fresca   Limeade and Horchata on this visit.   If you never had a sonora hot dog  please try its original format before you start taking away or adding toppings.  If you want to go away on a full satisfied tummy  then go for the burrito  It is perfect   Owner very nice and friendly and keeps a clean truck  Speaks English and Spanish. Takes cash and some credit card.   I know there is an army of food truck services out there in Austin and this one may not be listed on Austin s top ten list of food trucks  but hopefully it will make your list    Update June 13  2014  We were heading back home out of Austin and the wife had all the food options that we had already experienced  chain  mom n  pop  amp  other food trucks  but she decided on Sonora Hot Dogs   Plenty of shade to sit down and enjoy a great meal  Friendly  friendly owners   Granted I came back the next day  but was greeted as if it had been year 
T-Loc's Sonora Hot Dogs,473,You think a hot dog is something just for Sunday afternoon  Don t be fooled. These are actually professionally trained chefs weaving together a sensory blend of never-forget flavors from a mass of ingredients. Great personality too.
T-Loc's Sonora Hot Dogs,474,I can t stay away from this place   If you ve ever lived in SoCal and miss your carne asada burritos  this is the joint   The tortillas are exactly what you d expect from SoCal  too   They even wrap it in the traditional yellow paper   Go now 
T-Loc's Sonora Hot Dogs,475,I m a Chicana from San Diego  CA  a.k.a. home of amazing carne asada burritos . Californians know a good place based on the quality of their carne asada  and this place definitely passes the test  I have lived in Austin for almost two years now  and T-Loc s is the first establishment that immediately delivered the taste of home. I highly recommend this place and I am excited to try the rest of the menu 
T-Loc's Sonora Hot Dogs,476,Best hot dogs ever  great agua fresca  and even better service   What more could you ask for   This place is awesome and their new location has a cute and shady outdoor seating area.
T-Loc's Sonora Hot Dogs,477,I got the Sonora dog  regular  con todo .  That dog was so good and juicy  the bread was nice and fresh  and the beans and bacon and garnishes made this the best hot dog I ve had in Austin by far   We also tried the carne asada burrito  and all I can say is it was sick...in the best way.  The meat was juicy and well-seasoned with a good tortillas  and that s all it had.  It was simple and delicious because that was all a truly good burrito needs when the product is excellent quality. Sprinkle some salsa and lime on the side and you re good to go.  The agua fresca of strawberry was nice and refreshing and not syrupy.  Plus I got a free refill.  Also  the chef was really friendly and you can tell he takes pride in making his food taste great.  Definitely try to this place out 
T-Loc's Sonora Hot Dogs,478,Fist time to visit today and will not be my last.   The hotdog looks like a work of art and taste just as fancy.   The perfect amount of spice and sauce in between a fresh bun.   The service was friendly and fast.
T-Loc's Sonora Hot Dogs,479,By far the best hotdogs of Austin. They are delicious.  They even bring the bread from Arizona to keep the taste authentic.
T-Loc's Sonora Hot Dogs,480,This place is hands down one of the best food trailers around. This husband wife duo are passionate  clean  and consistently on point. This is amazing food  everyone should have this unbelievable hot dog.
T-Loc's Sonora Hot Dogs,481,Hot dogs on another level. This simple food truck is a welcomed addition to the diverse food scene off Burnet Rd. The service was fast and friendly and the veggie dog easily filled the hot-dog shaped hole in my heart. Vegetarian or not  you have got to try the veggie dog w  all the fixings fixing to fixins. Also  grab a refreshing Topo to wash it down.
T-Loc's Sonora Hot Dogs,482,The owner is incredibly friendly  the food is super tasty  everything is as good as it gets. I love this place and I ll be back asap.
T-Loc's Sonora Hot Dogs,483,I had my first Sonoran hot dog in Tucson  AZ and thought that I would never be able to have one unless I went back. When I first arrived in Austin  I was starving and immediately looked up the best food joints in the city. Sonora Hot Dogs came up first and I felt elated that I could fix my craving. The food truck is set up in cute location with a small parking lot  a few spaces   a tree covered eating area with picnic tables and umbrellas. The owner was incredibly nice and fun to interact with. The Sonoran hot dogs were perfect - just like Tucson. All of the flavors from the bread to the sauce were delightful. If you have never had one  I seriously recommend you take the opportunity because these hot dogs and the service are amazing.
T-Loc's Sonora Hot Dogs,484,I thought I died and went to heaven    Ate there twice on our 3 day visit to Austin. Burritos are amazing and the service is friendly and quick
T-Loc's Sonora Hot Dogs,485,Ok  I used to live in Sanora. One day at work I had a craving.  Need I say more   This place nailed it. Great  bun   great taste. Felt like I was back at the hot dog cart roadside in Nogales.
T-Loc's Sonora Hot Dogs,486,I just happened by this food truck and was glad I did.  I went with the veggie option which can be hit or miss.  This was my first visit and it seemed like it took a long time to  which it does in comparison to a pedestrian street dog .  This is by no means a complaint as it was well worth the wait.  What you are given is an unusually flavorful treat with many flavors.  It was delicious and I will definitely be back.
T-Loc's Sonora Hot Dogs,487,I can t wait to go back   My husband and I split the con todo and Carne Asada Burrito. Both were excellent. I don t eat hot dogs all too often but this was off the charts. I could eat here every day of the week.
T-Loc's Sonora Hot Dogs,488,We stopped in here because it was close by in burnet.  We were definitely surprised by how good this was.  Very fresh ingredients  and great tasting hot dog.  The owner was great to talk to.  Recommend you try this place.
T-Loc's Sonora Hot Dogs,489,The best Hot dog ever. Try it one of my favorite places to go and eat. The sonora hot dog is one of a kind.
T-Loc's Sonora Hot Dogs,490,Had heard lots of good things about this place and finally had a chance to try it today. I was not disappointed. Tried the premium Sonora Dog and it was delicious. As kind of an after thought I also tried the Carne Asada Burrito. Man  It was so good I almost ordered another. The picnic tables shaded by large trees made for a perfect outdoor setting - even in 90 degree weather. The staff were super friendly too. Made for a great all around experience. Definitely check this place out - and I m gonna keep my fingers crossed that they open up another location down south a little closer to my work.
T-Loc's Sonora Hot Dogs,491,Wow  I m so impressed by this food truck  I had the Sonora style hotdog. The buns are shipped from Arizona. If you haven t eaten here  you re missing out 
T-Loc's Sonora Hot Dogs,492,Recently spent a month and a half in Austin  and this was one of my favorites. I was actually surprised with how delicious the hot dog was. It seems like a weird combination of items and condiments  but they all go together so well. The owners were extremely nice  gave us a bit of a background on the joint and the food they were cooking up. He told us they bring the buns in from Arizona since it s a specific kind you apparently can t get in Texas. Definitely worth it. If there was a food truck serving this up in Chicago  I d be there all the time.
T-Loc's Sonora Hot Dogs,493,Cheap  filling  and delicious. Perfect 3 3 for late night eating and in a prime location on Burnet. Great service as well too. The cook was very nice and even offered to bring my order to my car while I waited. Never had one of these dogs till today and i can honestly say i ll be back soon for another. Really interesting combination of flavors and would totally recommend this place to others.
T-Loc's Sonora Hot Dogs,494,There are very few things good about Tucson  but one is the Sonora Hot Dog. We ve been in Austin a few years now from Phoenix and thankfully we d discovered T-Loc s.  Man is this a great hot dog   In fact it s so good I ll forgive the University of Arizona stickers on their trailer  Go Devils  . My lunch companion had a burrito too and said it was outstanding.  T-Loc  you put out a great dog...I ll be back...more than once 
T-Loc's Sonora Hot Dogs,495,was passing thru texas heard about t-locs . got the asada quesadilla kinda bland also found what looked like a hair. wont be going back.
T-Loc's Sonora Hot Dogs,496,Had great expectations based on the positive reviews.   Sitting at a picnic table in the middle of a huge slab of concrete  SHD is right next to a car wash  just 10 yards from Burnet Rd isn t the greatest atmosphere esp if it s hot outside.  Not to mention this is right across the street from the HEB at Burnet  amp  Koenig so the traffic is heavy almost all the time.  But I didn t hit SHD to relax under a shade tree.  I came for the dog dawg.  SHD delivers a good quality dog on a good quality bun with good quality ingredients.  Nothing more.  Nothing less.  All served with a postive attitude.  I was expecting to have my socks knocked off based on all the buzz.  The ingredients on the dog were creative but not anything you couldn t accomplish in the privacy of your own home for a lot less.  Wait time seemed kind of long too considering only one couple was in front of me  amp  I was ordering 2 dogs to go for us.  If I was the kind of guy to pay top dollar for car washes  amp  I was hanging out waiting for my car to get cleaned at this particular car wash  amp  I was craving a gut bomb SHD would be on my radar.  Since I m not that kind of guy  amp  don t go that way I wouldn t go out of my way for another SHD.  In other words if I was dropping  10- 15 bux on a car wash  amp  was stuck here I d be cool with dropping  5- 6 bux for a hot dog.  If that sounds like your bag then you will love this place.  Did I mention everyone working here at SHD was really friendly 
T-Loc's Sonora Hot Dogs,497,Unbelievably good  and addictive   These hot dogs are absolutely delicious  and I could tell that they are made with top quality ingredients. If you like hot dogs  or even if you don t  get one of these 
T-Loc's Sonora Hot Dogs,498,I ordered two premium hot dogs without bacon and an agua fresca de pina pineapple water . I paid about  15. That is the most I ve paid at a food truck. The food was decent and I would come back sooner if the hot dogs costed a little less.
T-Loc's Sonora Hot Dogs,499,I m not a hot dog guy BUT these are amazing.  Other menu items are equally as amazeballs.  The owner is extremely cool and Wednesday nights are the best since the D amp D place is closed.  Check this place out 
T-Loc's Sonora Hot Dogs,500,After leaving U of A and moving to Austin  I ve been homesick for a good Sonoran dog. After a few lousy imitations I had low expectations here. T-Locs blew me away    the bread is right    Those of you from Tucson know what I mean  it was a classic sonoran  everything I ve missed since leaving tucson. Great find  An extra star for the A on the trailer - and theres an Amys right across the street for dessert
Veracruz All Natural,1,In a city of breakfast tacos  Veracruz rises above all others. It s a top 5 breakfast taco in the city.   Sincerely   A man who has eaten too many breakfast tacos
Veracruz All Natural,2,  5.5 out of 5 stars  Holy Moly Veracruz is a gem    My second time here in three days and my mind is blown even more this time by their migas taco.   We came to the park to get coffee from Desnudo  which is also a gem BTW. During our conversation  the Desnudo staff strongly recommended the two migas items  migas taco  amp  migas poblanas taco  from Veracruz. He also mentioned that Veracruz migas taco was listed as one of top 5 tacos in the US. So I decided to start with the migas original.   It is AMAZING    Packed with texture and flavor  the migas taco contains egg  tortilla chips  cheese  avocado  and vegetables. It was a feast by itself. When I saw the  5 price  I was surprised because it s definitely on the expensive end for a taco. However  the moment I saw the portion and had a bite   5 felt cheap.   Absolutely gonna try the migas poblanas soon 
Veracruz All Natural,3,I love tacos. When done right  they can be one of the simplest and most exciting bites in the culinary universe. But when they get over-complicated  it s easy to miss the mark.   The folks here were really kind and seem very passionate about what they do. I wanted to like these so much but they just felt a bit overstuffed  a bit overpriced  and didn t quite hit the spot.   I realize that some people like this style  and it may just not be for me. But we ve had street tacos  elevated tacos  and everything between  and these disappointed us. Austin has so many tried and true local places and we ll probably support those next time.
Veracruz All Natural,4,Veracruz is a staple for Austinites  they have several food trucks around town and a brick and mortar downtown.  Their menu has options for vegetarians and being a newbie vegetarian gal myself  I appreciated the fact that they had 3 vegetarian tacos on the menu.  Super fresh quality ingredients with amazing homemade salsas  I devoured the tacos I ordered. Highly recommend  you can t go wrong with them 
Veracruz All Natural,5,Stopped by to this small food truck park to get Veracruz taco with a friend and ordered all three vegetarian tacos on the menu. The tacos are potatoes-mushroom  el diferente   cauliflower  furioso   and egg white - mushroom  La Reyna .   I really liked the spiciness of the Furioso taco because of the saut ed cauliflower  carrots  corn  and avocado. The size is pretty good too  this was the taco I ordered with double tortilla because of the filling. This was my favorite taco of all three. It could get a bit messy while eating.   I found the egg white taco better than average and it reminded me of the breakfast tacos. Though the mushrooms were really surprising in this one and got along well with the egg texture. I think you ll need some spicy sauce to got with this one.   Finally  my least fav was the el diferente which is potato and mushroom taco. This seemed very low flavored for my taste buds as the potatoes and the beans didn t carry much flavor. So even after 2 pours of sauce on it  it wasn t really tasting very appealing to me. I d rather get 2 furioso then one furioso and one diferente.   Overall the ambience is good. The wait is pretty long for tacos  like 45 mins. So I recommend to order online before reaching here because even at the venue when the wait line get long they ask everyone to order online.
Veracruz All Natural,6,One of the best taco spots in Austin. A great menu full of different items  kind staff  and an easy ordering system. Every taco I ve had here is perfect. Their quesadilla is great too  And don t sleep on the vegan queso -- it s phenomenal  This review is simple  just like Veracruz...give it a try 
Veracruz All Natural,7,I think about these tacos sometimes and reminisce how amazing they were. Highly  highly recommend visiting this place for delicious tacos with the best meats  fresh tortilla       and toppings. The carne asada and al pastor were my favorite. I liked this location a lot because of the outdoor vibe and the colorful trailer.
Veracruz All Natural,8,Some of the best breakfast tacos in Austin  Our office orders from here every Friday morning and it never gets old  I always get the Migas or the El Sancho taco. The one downtown at The Line Hotel is in a great location and right by the lake 
Veracruz All Natural,9,Number 1 or number 2 of all the taco joints we visited  about 20 or so ... I thought every taco version I had here was at the very least a tie for the best I d ever had. I even include the taco joints in Mexico that we visited...  We tried almost every taco version on the menu. And my only regret is not trying the ones we missed.  Don t be like me- try them all.
Veracruz All Natural,10,Veracruz All Natural has a great selection of tacos  breakfast tacos  and smoothies. The food is inspired by the cuisine of the Mexican state of Veracruz. The branch at Congress Street always has a crazy line  so keep driving to this spacious spot in East Austin.  Grilled Steak Taco  The grilled steak is cut into little strips that are well seasoned and mouth watering. The taco is topped with cilantro  onions  elastic strips of creamy queso fresco  and slices of avocado. The green avocado salsa pairs well with this delicious taco.  Shrimp Macha Taco  The shrimp is sauteed in garlic and butter  and are cooked perfectly with a nice snap. The amount of shrimp that they stuff in the taco is astounding and mood enhancing. There is a layer of rice in the corn tortilla that is soft and dense with a texture similar to masa that readily absorbs flavors. The taco is covered with salsa macha  which is smoky  spicy  nutty  and insanely tasty. Green onions and avocado garnish the taco.   Ordering  Steep up to the platform and order your food and drinks. They ll text you when things are ready.   Dining  There s a large open space with lots of lunch tables with multiple food trucks at the edges.
Veracruz All Natural,11,Super solid taco spot. The tacos are excellent. The salsas are quite good  with spicy options available. The fresh juices and drinks are very refreshing.   The queso on the other hand is disgusting. Tacos are a bit on the pricier side for a food truck  but everything is pricier these days.
Veracruz All Natural,12,The best breakfast tacos in Austin  I always get the different versions of the migas tacos at this truck because they knock them out of the park. They are never soggy and are even on all of the ingredients so nothing overpowers the taste. The tacos are decent in size  filled pretty full  and are appropriately filling. Really 2 to 3 a person and you will be full. The green sauce is my favorite and not too hot   I love this location because they have a large semi fenced outdoor area by the truck and other food trucks with picnic tables with umbrellas to eat on. We ordered ahead on the website and only had to wait about 20 minutes on a Sunday morning from the order to get the fresh  hot tacos at the bus.
Veracruz All Natural,13,Best migas eggs in Austin  Texas no questions asked. So hearty I always have to take a nap after it. Their green sauce takes everything to the next level. I have frequented this location and they are consistent and the tacos are always of quality. I also love their agua frescas  they are absolutely scrumptious 
Veracruz All Natural,14,The photo might now look as much but try the Barbacoa taco. I wish they didn t wrap it in foil when dining in because it makes the photo less appealing.  But I want to suggest the barbacoa if you re a regular and a bit skeptical since where the meat comes from 
Veracruz All Natural,15,This place is a MUST if you re in Austin. I came here for breakfast tacos  and I was blown away at how delicious they were. Lots of great tacos to choose from. I also loved the whole outdoor dining and seating atmosphere. I also tried the mango Agua Fresca  not pictured  which was super delicious. Out of the tacos the el sancho was my favorite because the chorizo was extremely flavorful and not overpoweringly salty. Can we also talk about how cute their branding is  The menu  the stickers  etc. I loved that the stickers on the tacos actually list out all the ingredients  Highly recommend    Note  there is a long wait  up to 30 mins or so. But it s well worth the wait  I stopped by next door to grab coffee while I waited.
Veracruz All Natural,16,At Vera Cruz All Natural Restaurant. We tried the vegan queso  not worth it   guacamole  not good  and chips  was ok   kids quesadilla was good  El Diferente Taco without mushroom was good  Migas poblana and Furiosa Taco was not good. The best refreshing ones were the pineapple juice  freshly squeezed orange juice and Mr. Verde juice. The Flan was average.
Veracruz All Natural,17,This food truck came highly recommended and did not disappoint. It s located with its own private gated picnic area complete with picnic tables.   Tacos were the bomb  We ordered a slew of tacos- steak  chicken  shrimp  and grilled fish. They re a good size  all are deelish  but our fave was the shrimp. At least 4 large size juicy shrimp per taco accompanied with rice  avocado  and some kind of chipotle topping. Messy to eat  but super yummy    Ordered agua frescas to accompany the tacos. Fresh  fresh  fresh  Mango and watermelon. Large sized  blended with fresh fruit and containing pieces of fruit. Super refreshing.  I would definitely come back.
Veracruz All Natural,18,I came for breakfast tacos after doing way too much research on  best breakfast tacos in Austin.  So this is purely a review on the breakfast tacos.  All in all  it was a let down. When we got there  we were second in line  and they had an iPad to order from. So when it was our turn and we re ordering from the iPad  a worker comes to the window and is taking orders now. The iPad ordering takes forever  so the worker took like 4 orders from people behind us in the time we ordered from the iPad  which was annoying. I have an iPad and am well versed in technology  so it wasn t me being clueless  it s just slow like placing an online order.  Anyways. I got a migas taco and chorizo taco. Migas was decent  and the chorizo and egg was a total let down  no flavor at all. Thank god for the salsas which encouraged me to finish the meal.  The workers at the food truck were friendly and happily gave me extra salsa when I went up to ask for more.  I don t think breakfast tacos are that hard to make good. For sure harder to make very good  but just good  I wouldn t go back to this place unfortunately.
Veracruz All Natural,19,I have been several times but don t write many reviews..why ...I let the stars  talk for themselves...from the amazing customer service..All the food ...Bomb made scratch tortillas...I will say breakfast is still my favorite..that red sauce is smokin good ...Best part of this visit we had In Laws visiting from  Kansas   and needless to say they were blown away...thank you Veracruz for being you  
Veracruz All Natural,20,Came for lunch around 12 30 on a Wednesday. Not busy  Plenty of seating.   Had to wait awhile for the tacos but they were freshly made and individually wrapped with labeling stickers.  The el tradicional is a classic breakfast taco. Eggs were well seasoned and bacon added great flavor. Cheesy too  Really tasty on the corn tortilla.  Furioso is a cauliflower and veggie taco. I liked the flavors but wish the vegetables were cooked down a little rather than left as raw as they were. This was also the messiest taco.   The migas poblanas taco was a nice change of pace. Loved the peppers. I would recommend getting this on flour tortillas because the corn chips softened and in combo with my corn tortilla  it was a lot of corn tortilla flavor instead of the rest of the filling. Still a fun taco.  The red and green salsas are tasty and very different from each other.
Veracruz All Natural,21,I can t say enough good things about this place. We had some amazing tacos at this unassuming joint and the aguas frescas was just as amazing. We tried four different tacos and each one was a flavor bomb  The migas taco was awesome and my husband absolutely loved the Al pastor taco. Make sure you make it out to this area and try this place.
Veracruz All Natural,22,We woke up in Austin Texas  and felt a craving for a killer taco.    We found this place.    Trust me  just come try it.
Veracruz All Natural,23,Great picture worthy food truck with a nice outdoor seating area for eating with company. Their tacos are bigger than expected and I got very full. One breakfast taco could have held me over for a morning hike. Maybe blame it on me being half asleep  but the tacos didn t blow me away.   Got the breakfast  shrimp  fish  and mole. The star of the show was the fish  Perfectly seasoned and light. Should have ordered 4 of those. The mole was well flavored but not something I would order again. The breakfast taco is just that  a breakfast taco. Nothing fancy but does the job. Unfortunately the shrimp was too salty.   Make sure to grab the sauces on the table when getting your tacos. They re delicious 
Veracruz All Natural,24,A rose by any other name would smell just as sweet but a Veracruz taco at any other location would not taste as good. Somehow  someway the tacos at this location always tastes the best. The look and feel of the place of this location is also closest to the roots of Veracruz - as a simple food truck.   The Agua Fresca here is not to be missed  Pineapple is my personal go-to . My personal favorite tacos are the Al Pastor  Schrimp Macha and of course  The Migas they re famous for.
Veracruz All Natural,25,I love this place but is typically pretty long wait  recommend ordering to go and going to the window next to the congress bridge rather than go inside.   Ordered barbacoa breakfast taco and while delicious  was pretty oily   Has outdoor seating
Veracruz All Natural,26,Been here twice in the last two week  and I cannot find one thing negative to say... I tried their Mr. Verde drink and it was so very refreshing.  So far the favorite taco is the shrimp Macha.  2 thumbs up
Veracruz All Natural,27,I came here wanting to try breakfast tacos in Texas. These tacos did not live up to what I had expected a delicious breakfast taco to taste like.  First off we waited at least 45 min for our 4 tacos at 8 30 am. They were fresh when we received them  but for ordering off a taco truck  I was very surprised to find the wait time so long  especially when there were about 4 people before us . Where I live  tacos from a food truck are ready within 5-10 minutes...   Anyways  the flavor department was definitely lacking in these tacos. I tried the Migas poblanos  which was probably my favorite  el tradicional  el diferente  and the Al pastor. The Al pastor was not what I would consider normal al pastor. The seasoning seemed off and definitely different  in a bad way. If you re alright with bland tacos  this might be for you  as the tacos and ingredients did seem to fresh.
